,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
scaffold525.g13,37.8322497839806,0.697429730883065,0.550222636784954,1.26754096297867,0.204961926308872,0.354782722633727
scaffold525.g14,39.2988014738477,0.588405598947171,0.435231891522335,1.35193585398596,0.176395836554412,0.319651757250359
scaffold525.g15,117.542924447889,-0.828565150253624,0.37488880299098,-2.21016243654938,0.0270938909145696,0.086468601462217
scaffold525.g16,74.1526501727771,-2.21911001794966,0.569102212383953,-3.89931715192929,9.64643526002694e-05,0.00105512175079338
scaffold525.g17,15.6949074190744,0.733382724161764,0.668424539227905,1.09718102960267,0.272562264209321,0.431969276528523
scaffold526.g1,123.065907622973,1.20573189986862,0.509267113042813,2.36758249058046,0.0179047281351641,0.063970839371715
scaffold526.g2,4.02091084233413,1.67553501786049,0.994369199657147,1.68502304620679,0.0919841251759441,0.203255529705203
scaffold526.g3,3.05430187101331,1.88659707727047,1.47949698168134,1.27516115316875,0.202252207928442,0.35149942535978
scaffold526.g4,404.880977329096,-3.75218699329253,0.59273702953562,-6.33027262736088,2.44728402568481e-10,8.14966195460599e-09
scaffold526.g5,722.143650760481,-4.99623820625975,0.351285201512393,-14.222740339614,6.62086213362678e-46,2.908239965458e-43
scaffold526.g6,222.665012007495,-0.363856467438988,0.217924751131433,-1.66964268881758,0.0949900790544287,0.208048532289587
scaffold526.g7,35.0190235933213,-0.617242948842494,0.486376497590842,-1.26906409314568,0.204418205513343,0.354013795005198
scaffold526.g8,135.580945342126,-1.44387788421013,0.341704747021956,-4.22551309805874,2.38396957251331e-05,0.00031045454108311
scaffold526.g9,56.4615943419028,-0.413927342783546,0.363471208767102,-1.13881741606878,0.254779316154609,0.412390261561966
scaffold527.g1,873.152767942055,1.73872929858337,0.256923182785985,6.76750645749128,1.3102080495195e-11,5.20939473482085e-10
scaffold527.g2,127.150509723146,0.648079611680893,0.305760169858982,2.11956845778765,0.0340424548567635,0.101787229873248
scaffold527.g3,63.8236364764136,1.52540528832713,0.43126731157387,3.53702969687248,0.000404654163469839,0.0034765584184107
scaffold527.g4,120.487512090659,1.19427817345311,0.508037474969886,2.35076787105892,0.0187347173129038,0.0661451686909909
scaffold527.g5,56.9067991031257,1.54451388361853,0.558325226698804,2.76633368825323,0.00566904931204989,0.0268996007700142
scaffold527.g6,128.174335154332,-0.77174243471489,0.404789339919147,-1.90652855351635,0.0565816647305127,0.144872724656502
scaffold527.g7,116.443980470957,-0.137018524267104,0.480728812683755,-0.285022492207558,0.775626910032871,0.858432196060485
scaffold527.g8,7.14154566031194,0.76594989691742,0.728451032765224,1.05147753584733,0.293039321470658,0.453870200949313
scaffold528.g1,263.61919758368,1.19454397760745,0.264234430217522,4.52077337773161,6.16141203243514e-06,9.38134839760676e-05
scaffold528.g2,511.042875824489,0.960325680072929,0.46535003065024,2.06366308546505,0.0390496716754886,0.111434018670987
scaffold528.g3,329.463528805807,1.38256357560992,0.542172281885917,2.55004474002387,NA,NA
scaffold528.g4,65778.4973739756,-0.83156757608068,0.253924761439941,-3.27485815627069,0.00105715038995166,0.00745908279988075
scaffold528.g5,3.73477298034096,4.45962243457544,1.72361316099483,2.58736852067284,0.00967120965420031,0.0403971901525563
scaffold528.g6,1019.72947266064,0.393016708358698,0.370693800455944,1.06021926418866,0.289044859031079,0.449721038118017
scaffold528.g7,2440.43076498667,-1.09473996781971,0.458077518552908,-2.38985744438639,0.0168549136099099,0.0611545855942095
scaffold528.g8,2146.72002381063,-0.941307164884335,0.250417825763746,-3.75894632106741,0.000170630437688539,0.00170834157096778
scaffold528.g9,3484.3379482465,-0.593666183035006,0.381709646145804,-1.55528210782559,0.119878896677767,0.244935669504124
scaffold528.g10,275.986004740051,-0.434023862818126,0.387192682503037,-1.12095058205218,0.262308898290599,0.42068236119361
scaffold528.g11,21.0771122212987,-0.0811403392565559,0.477831486713423,-0.169809528071597,0.865159933442234,0.917371861374318
scaffold528.g12,3219.8272220141,0.051944549087981,0.390047726851838,0.13317485402937,0.894055097263041,0.93665262879717
scaffold528.g13,1.48190591249238,4.69401043953523,2.77949748109376,1.68879823473994,0.0912581022506278,NA
scaffold528.g14,712.759001257412,0.59116766768416,0.283405348129887,2.08594393713848,0.0369837016978767,0.107392442506332
scaffold528.g15,90.8177152739319,-0.57962430284901,0.307086731407781,-1.88749380408536,0.0590939389269035,0.149016454521979
scaffold528.g16,63.310545149828,-0.222401200289604,0.311337153313362,-0.714341985602201,0.47501573609088,0.627541436236355
scaffold528.g17,9.64420071754799,0.143528470832744,0.992495063586356,0.144613788117099,0.885015810334172,0.930051362145503
scaffold529.g1,181.092567711473,-0.216041475124735,0.301100956186573,-0.717505111444641,0.473062483633888,0.625767596061213
scaffold529.g2,155.865222224788,0.466912554867474,0.333773597125223,1.3988900227249,0.161845964961985,0.301245726061211
scaffold529.g3,455.563371080064,-0.190665903245569,0.279538098696579,-0.682074837507303,0.495191630517576,0.644382488070764
scaffold529.g4,3.12435676779691,2.6423618635213,1.24788257554043,2.11747636782006,0.0342194388874696,0.10208213837753
scaffold529.g5,367.812912640511,-0.669870216441405,0.316690847965665,-2.11521810858908,0.0344113622452206,0.102361133764591
scaffold529.g6,29.4682417042085,-0.436320651943727,0.453448427353615,-0.96222773224764,0.335935221482083,0.497955722538631
scaffold529.g7,670.973271000645,0.007115351059155,0.341431657649165,0.0208397519671896,0.983373487132422,0.991350975500113
scaffold529.g8,211.758575330915,-0.390726850661969,0.277814067149368,-1.40643292354197,0.159595609541241,0.298256906785509
scaffold529.g9,949.594755557344,-0.246140448621396,0.321043207308828,-0.766689476736447,0.443266161814983,0.599684106951038
scaffold530.g1,42.9113253958881,1.96133104384696,0.479171712230078,4.09316951269697,4.25516405524741e-05,0.00051782390017969
scaffold530.g2,60.0097822235452,-0.298458154170868,0.484268966483208,-0.616306587511253,0.537692191937396,0.681561691368295
scaffold530.g3,129.278203349038,-0.635651026124977,0.471616470414482,-1.34781345860617,0.177718388064391,0.321332960006918
scaffold530.g4,222.304526442623,-1.54866488128055,0.37356779978818,-4.1456059172088,3.38916289871023e-05,0.000425536773575355
scaffold530.g5,136.504489487385,-1.16613456884908,0.414572049385961,-2.81286345902065,0.0049102496410158,0.0241652744648462
scaffold530.g6,34.1234997933108,0.236697147755958,0.543243960949824,0.435710591871301,0.663046719931086,0.778798466920754
scaffold530.g7,524.344327286522,-0.432882417334278,0.277993561028627,-1.55716706434686,0.119430825808309,0.244236568326437
scaffold530.g8,17.6116702818942,1.33023699716604,0.900259729378151,1.47761468580283,0.139510941265495,0.27207091456237
scaffold530.g9,236.456903847765,0.381399744830802,0.389741937098019,0.978595600131378,0.327779834134597,0.489802438036973
scaffold530.g10,28.4907943340122,0.392134595558862,0.571057049899715,0.686681997232547,0.492283144073477,0.642361875125629
scaffold530.g11,277.18433565163,-0.189302962669278,0.42075957556709,-0.44990767569375,0.652777012762026,0.771154675524591
scaffold530.g12,49.407695499524,0.555434451945129,0.4562666272255,1.2173462155728,0.223472517376369,0.377105614571393
scaffold530.g13,80.9969100518374,0.294708520821855,0.365626404858099,0.806037301754045,0.420221341293559,0.578517744272258
scaffold530.g14,123.997380045575,0.739401263767441,0.439357733439526,1.6829139616572,0.0923917484076469,0.203888106354451
scaffold530.g15,514.149119471114,0.351040325570371,0.20137181887694,1.74324454895496,0.0812909068064405,0.186365209035349
scaffold530.g16,517.568496603652,0.205547870998985,0.22631613633963,0.90823338681658,0.363754928127246,0.526171665154214
scaffold530.g17,85.9061721401227,0.229701623325736,0.387544284261832,0.592710646638116,0.553374815069264,0.693862313430528
scaffold530.g18,134.441200374826,-0.252270293802051,0.283641248464616,-0.889399180012146,0.373788585504316,0.535923088268014
scaffold530.g19,1138.56406066937,0.061480105861723,0.356434876562276,0.172486223723904,0.86305529092305,0.916087954651282
scaffold530.g20,15242.5295078687,0.0730542438859499,0.369055016640208,0.197949467130996,0.843084600679206,0.903519485500567
scaffold530.g21,23.2733807910222,-0.198749690069847,0.66002606547879,-0.301124001709951,0.763319939224171,0.850753259420455
scaffold530.g22,31.7024171455676,-0.184621701821686,0.439248050610976,-0.420313081788034,0.674256754555594,0.78645762566141
scaffold530.g23,119.558382705551,0.0504666862501944,0.294153369133498,0.171565895705552,0.863778821117224,0.916644140250981
scaffold530.g24,670.545913569184,-0.335477147469284,0.321454085355241,-1.04362384163992,0.296659457837755,0.457590034766478
scaffold530.g25,373.658951685369,-1.28379840784349,0.35045374115076,-3.66324640629593,0.000249038761613009,0.00233853059047058
scaffold531.g1,115.397292108556,-0.927385113708908,0.531538366504701,-1.74471904974089,0.0810337856665359,0.186018079697225
scaffold531.g2,44.2298076595241,-3.37738442158571,0.524633073883912,-6.43761247567292,1.21367383134841e-10,4.21405218756643e-09
scaffold531.g3,203.315622991971,-0.586715479136904,0.459703346801834,-1.27629151107708,0.201852489872627,0.351025196521411
scaffold531.g4,464.505319535184,-0.61269442170064,0.289258885688089,-2.11815246485225,0.0341621574643568,0.101951235929827
scaffold531.g5,221.385035005884,-0.58606119572936,0.487143720202068,-1.2030560416262,0.228954634588642,0.383317902049216
scaffold531.g6,191.261699621057,0.217547431923268,0.428698368550368,0.507460368134589,0.611831837449244,0.741680530709684
