,Rhop_mean,Tent_mean,M,D,prob,ranking,Length
comp55279_c0,11.4892822182477,4.9966805788082,1.20124677039483,6.49260163943953,0.890279394644936,6.60279257979811,3166
comp55280_c0,4.97857986045141,5.25913919963656,-0.079092410459986,0.280559339185148,0.155524624183834,-0.291494686394757,1363
comp55285_c2,1.6003207113831,0.0928373868104857,4.10751133212896,1.50748332457261,0.71464544212178,4.37540344624725,5325
comp55286_c0,5.16392027106057,14.4942977732392,-1.48894680743003,9.33037750217862,0.918735131852002,-9.44843409928423,1910
comp55287_c0,21.2568404145957,22.6581247184342,-0.0921012898567842,1.40128430383849,0.250187275396062,-1.40430778242428,1830
comp55290_c0,60.7204645479393,3.91423129784271,3.95538191365069,56.8062332500966,0.999468542794959,56.9437721102775,2226
comp55292_c0,14.8081426556539,12.5790684925006,0.235365607274781,2.22907416315334,0.478635420357342,2.24146572445924,3650
comp55296_c0,0.232659187949721,19.7306332272801,-6.406075286148,19.4979740393304,0.996178569620894,-20.5233718528462,2374
comp55297_c0,22.3289640844114,19.5686014029815,0.190375673156637,2.76036268142987,0.456850736447841,2.76691977295341,4661
comp55298_c0,19.9303801501041,21.1914702720533,-0.0885144576363792,1.26109012194924,0.245609151186921,-1.2641926692117,5313
comp55300_c1,2.24019657942035,2.33923857144718,-0.062413669313356,0.0990419920268311,0.0906412916940831,-0.117067426305526,1268
comp55302_c0,1.64074048990522,0.0146018160670438,6.81205544860279,1.62613867383817,0.737326011034064,7.00345817588647,2116
comp55303_c0,8.02559498774981,4.07262608752343,0.978648987308531,3.95296890022638,0.790157918712355,4.07231101053406,1927
comp55304_c0,6.63734032148431,4.86541158458974,0.448043395044171,1.77192873689457,0.537176696866933,1.82769645523415,1486
comp55305_c0,113.90074441797,52.0570659461656,1.12961127046472,61.8436784718041,0.898205699245837,61.8539941195898,5064
comp55308_c0,5.01610818266601,16.5406636475395,-1.72137675147829,11.5245554648735,0.936356734322012,-11.6524038971997,2391
comp55309_c0,1.24997547313751,0.489464440362214,1.35262382996549,0.760511032775298,0.49205091866174,1.5517629510861,1010
comp55309_c1,2.22266765469875,1.86503678860351,0.253088156414574,0.357630866095238,0.255352533279344,0.438124926592128,497
comp55312_c1,0.247738467007239,15.2304506099365,-5.94199691892614,14.9827121429293,0.994080579035279,-16.117971042982,637
comp55314_c0,8.32691539487758,0.989437760630314,3.07310130134312,7.33747763424727,0.975272055474009,7.95503171844058,1374
comp55315_c0,148.617625401123,175.597770455928,-0.240669303909359,26.9801450548047,0.556906412916941,-26.9812184471374,764
comp55317_c0,2.92578268335779,2.14814202534402,0.445733234356969,0.777640658013776,0.384172698284152,0.896327568027684,1726
comp55318_c0,34.35582545541,21.3667766949546,0.685185461280215,12.9890487604554,0.761411145416814,13.0071083188323,17905
comp55319_c0,1.7682826585564,2.1849785245502,-0.305270193209519,0.4166958659938,0.276481753302627,-0.516551387180889,4016
comp55320_c0,13.6920991723068,18.0147802075686,-0.395837403038548,4.32268103526177,0.627089132965531,-4.34076704998738,6195
comp55322_c0,10.8077214709727,31.550205673876,-1.54558700995062,20.7424842029034,0.932515057954143,-20.7999877430979,2840
comp55323_c0,10.507220556889,7.34294116827242,0.516951141791133,3.16427938861662,0.643650351774055,3.20622870865806,3139
comp55325_c0,5.63925546097833,5.97448183010845,-0.0833088936247057,0.335226369130125,0.166196791010781,-0.345423059909352,5275
comp55326_c1,14.9209153654892,18.0150552885778,-0.271867034942306,3.09413992308861,0.528440552715493,-3.10606077666537,1523
comp55327_c1,8.47437530167394,5.54413839333003,0.612143751623045,2.93023690834391,0.65716201852508,2.99349433132452,1527
comp55328_c0,22.9377858088237,7.85294323648532,1.54642076029713,15.0848425723384,0.930179177000557,15.1639009690815,4926
comp55329_c0,0.0960787844649078,20.5606727415928,-7.74145385570642,20.4645939571279,0.996459482714987,-21.879892907191,3285
comp55330_c0,2.70221581307553,31.3912375457759,-3.53814710027975,28.6890217327003,0.997254137773954,-28.9063739144599,876
comp55330_c1,3.00757831751277,35.3311565625808,-3.55426676564303,32.323578245068,0.997722326264109,-32.5184028329559,446
comp55330_c2,3.0245319720647,32.8829605424852,-3.44255637814601,29.8584285704205,0.997061800880701,-30.0562298219789,887
comp55332_c0,2.18505327900384,2.58587828954438,-0.242985914955177,0.400825010540531,0.264921293718682,-0.468724699521394,1625
comp55335_c0,14.5608563598027,14.5420244319522,0.00186708201890677,0.0188319278505453,0.00534241028496229,0.0189242569691248,1772
comp55336_c0,0.0516054295237446,1.85910054768055,-5.17093812609153,1.80749511815681,0.767467226805689,-5.47774038322625,1529
comp55337_c0,1.46279163534427,20.1153471650221,-3.78150045004898,18.6525555296778,0.995573720706585,-19.0320144346687,1834
comp55340_c0,33.4303800532329,14.7567244632313,1.17978723310327,18.6736555900016,0.911957787113428,18.7108874992447,3505
comp55342_c0,3.83586537193992,3.47580714479797,0.142204050295116,0.360058227141955,0.222837475325201,0.387122614752669,2489
comp55344_c0,11.7023869291664,4.98844821141997,1.23013982344049,6.71393871774643,0.893083464088677,6.82570268110681,1598
comp55345_c0,0.0992511971595038,107.422052695973,-10.0799180704228,107.322801498813,0.999979754011237,-107.79512266267,795
comp55346_c0,17.9367144834627,23.4780995433081,-0.388399980775071,5.54138505984541,0.636683200890824,-5.55498001135414,1874
comp55347_c0,15.7231817216286,6.38304226975003,1.30057708219589,9.34013945187856,0.908078149516627,9.43025480712327,2459
comp55352_c0,59.6790412054626,33.5260312149966,0.831942649512793,26.153009990466,0.790836159335932,26.1662389374838,2680
comp55354_c0,23.6073904805605,13.505880168235,0.805650915125594,10.1015103123255,0.776560206509085,10.1335869260129,1972
comp55356_c0,56.0165169642529,17.5520684438575,1.67421122464088,38.4644485203955,0.942316647264261,38.5008673045539,2982
comp55357_c0,32.1400617008647,52.2726133541463,-0.701682589592428,20.1325516532815,0.76656881105431,-20.1447758619595,928
comp55358_c0,41.362876336806,25.9598369270196,0.672055192113952,15.4030394097865,0.758834843346662,15.4176937717897,1652
comp55359_c0,2.037364290051,2.08236594786485,-0.0315196613675721,0.0450016578138523,0.0527104317457104,-0.0549421355493348,2285
comp55360_c0,35.4434225297949,27.3616955451177,0.373360288162283,8.0817269846772,0.638803968213798,8.09034665262473,4212
comp55364_c0,6.9397275058756,6.52188766181843,0.0895894241316944,0.41783984405717,0.182074707698537,0.427336401676675,1137
comp55365_c0,0.0982623932027466,0.0577162692363601,0.767661329244332,0.0405461239663864,0.120291542238194,0.768731360480286,3212
comp55368_c0,11.5438659534587,13.9842672608418,-0.276678209766403,2.44040130738315,0.514154476894265,-2.45603529551937,3650
comp55369_c1,0.725798833367462,46.7183410154311,-6.00827549643471,45.9925421820637,0.999293921141874,-46.3833300961667,2283
comp55373_c0,8.69289086985993,10.4120993675756,-0.260353046925265,1.71920849771564,0.46356987396872,-1.73881038864534,2006
comp55374_c1,7.64952192990525,17.6792364660181,-1.20861447669187,10.0297145361128,0.905393025256871,-10.1022731416836,3373
comp55376_c0,10.8969235391068,8.74890332577393,0.316746793636892,2.14802021333284,0.520805284203067,2.17124834327299,2013
comp55379_c0,23.4770639665274,18.629788169747,0.333640726597915,4.84727579678031,0.597502151136306,4.85874456876434,1015
comp55381_c1,4.71587867553065,1.75656015906228,1.42477361572132,2.95931851646837,0.819742369792985,3.28443997326304,1372
comp55386_c0,140.630889082259,141.636353489843,-0.0102780941684439,1.0054644075845,0.0428152047375614,-1.00551693876283,1897
comp55387_c0,13.5923427818001,15.2457454973406,-0.165612556954855,1.65340271554051,0.402075213848256,-1.6616762797783,685
comp55387_c1,11.6790352758629,22.0111746526305,-0.914315030324222,10.3321393767676,0.811504783114845,-10.3725154169868,831
comp55390_c1,319.900359253099,24.5532736955259,3.70363531517337,295.347085557574,0.999559649744394,295.370306330715,6229
comp55393_c0,11.1759567212482,8.52894001243722,0.389959981238461,2.64701670881102,0.577094194462722,2.67558708392985,3869
comp55394_c0,46.2798113721105,33.1648345475438,0.480728655713174,13.1149768245667,0.698942147087108,13.1237844065401,1826
comp55395_c0,13.9139195154241,9.86827907624112,0.495658459688652,4.04564043918298,0.661760388722984,4.07589056180531,2223
comp55396_c0,10.4565255925927,10.3069915807043,0.0207802662130433,0.149534011888335,0.057594776534899,0.150970991171502,1313
comp55397_c0,12.3342006693869,11.3550890860023,0.119325198616518,0.979111583384633,0.279662904287088,0.986355917376093,2770
comp55398_c0,NA,NA,NA,NA,NA,0,492
comp55399_c0,16.7479784336514,12.0736010933042,0.472130924421577,4.67437734034725,0.661704712253885,4.69816039846949,1126
comp55401_c0,334.373877793966,518.235079846832,-0.632144531761782,183.861202052866,0.754788176342562,-183.862288757194,2011
comp55402_c0,2.18572581002231,1.98565283354699,0.13849902461264,0.200072976475324,0.180677734473857,0.243333466120771,1805
comp55403_c0,175.022471053813,177.727698886147,-0.0221283822127715,2.70522783233429,0.0852305511970441,-2.70531833434356,573
comp55403_c1,253.271417137101,266.226761135819,-0.0719713270023774,12.9553439987183,0.255673938350964,-12.9555439097336,996
comp55404_c0,11.4177346189693,10.6983393667025,0.09388956156532,0.719395252266738,0.215953839145619,0.725496229318148,1161
comp55406_c0,0.213255950653528,0.556710681042609,-1.38434176420072,0.34345473038908,0.30011641443539,-1.42631107123832,2220
comp55406_c1,0.621296864108705,0.324382601552386,0.937586330686644,0.296914262556319,0.260497545173862,0.983476591892155,381
comp55407_c0,64.6876383649036,90.2164308910628,-0.479900168437047,25.5287925261591,0.703732854178266,-25.5333028027191,2109
comp55409_c0,12.0865583592939,14.6705446810671,-0.279518939245446,2.58398632177319,0.519825884496634,-2.5990606280939,2422
comp55412_c0,0.138672586540959,0.615414795036557,-2.1498765105637,0.476742208495598,0.382094953687301,-2.20210175605824,1707
comp55413_c0,0.84678216503401,1.92920618445205,-1.18794455139721,1.08242401941804,0.582342967049653,-1.60712601092989,2050
comp55414_c1,2.01974492513154,2.42539653362079,-0.264047530483006,0.405651608489245,0.27003340588146,-0.484018931266212,586
comp55415_c0,65.8544812439801,72.4743163377488,-0.138188203311585,6.61983509376871,0.407030419598117,-6.62127726713104,4577
comp55416_c0,5.30489237699144,15.6756517697642,-1.56313004146772,10.3707593927727,0.925616237282988,-10.4878990226509,1770
comp55421_c0,12.546149893812,8.37122834424908,0.583733468403045,4.1749215495629,0.689674545730627,4.21553255320589,3654
comp55422_c0,6.70689964805347,12.4619685951388,-0.893814065337611,5.75506894708533,0.783552664878271,-5.82406405949498,600
comp55424_c0,6.64948980871658,8.17472763882753,-0.297927012383245,1.52523783011094,0.465149061092271,-1.55406272174232,2041
comp55426_c1,11.6704221884055,6.30330344874473,0.888676730205698,5.36711873966075,0.779318722478109,5.44019392084755,2745
comp55428_c0,0.0797017189311167,8.61383253758655,-6.75590062681268,8.53413081865543,0.983777901503265,-10.8845570469952,495
comp55428_c1,0.0737427119082294,4.85118728041241,-6.03969359281327,4.77744456850419,0.950984461203624,-7.70077108478104,535
comp55428_c2,0.0173036626626766,11.1664442392283,-9.33387669721773,11.1491405765657,0.990059219517133,-14.5404466848473,2280
comp55428_c3,0.00528426880135317,17.7289907508777,-11.7121189347848,17.7237064820763,0.995535759477653,-21.2439050413369,7466
comp55429_c0,9.92095998430078,7.02724739800557,0.497520036916278,2.89371258629521,0.625613706534393,2.9361707578437,3579
comp55430_c0,4.7404846077334,3.81664088463237,0.312731102841975,0.923843723101031,0.388955813129524,0.97533992402543,1781
comp55431_c0,0.052603134494537,0.0823931807943061,-0.647376170034512,0.0297900462997691,0.104692007895936,-0.648061225801309,750
comp55433_c0,5.54070679323243,8.5207119621306,-0.620903958673321,2.98000516889817,0.661831249683656,-3.04400271559603,3133
comp55434_c1,NA,NA,NA,NA,NA,0,1126
comp55435_c0,52.008614439219,43.9715867665815,0.242179008784939,8.03702767263747,0.5453434225844,8.04067562354287,1106
comp55436_c0,0.0489483261425592,41.6310457549394,-9.73218455783887,41.5820974287968,0.999111707243002,-42.7058104108304,806
comp55437_c1,1.92206960902215,2.91282440802395,-0.599758149801772,0.990754799001798,0.447697018778155,-1.15814718839996,3161
comp55439_c0,0.0402164636808387,0.188975185308042,-2.23233867075567,0.148758721627203,0.197942501391912,-2.23728967686604,981
comp55440_c0,10.2076904047473,20.4232388654441,-1.00055519890631,10.2155484606969,0.845943210001518,-10.2644308687284,2118
comp55441_c0,4.75021095561699,1.96032802178234,1.27689650380224,2.78988293383465,0.804400971807461,3.0682098145212,2774
comp55443_c0,20.4020380017642,13.5643867193915,0.58888945202362,6.83765128237271,0.721531609049957,6.86296334290355,4378
comp55445_c0,9.09439482205222,6.91885656505424,0.394444005660115,2.17553825699798,0.550976868957838,2.21100718706724,911
comp55447_c0,8.5898751459244,4.55168320867421,0.916237010493211,4.03819193725018,0.76269929645189,4.14083136356335,4005
comp55448_c0,4.39200835031163,4.11175182466787,0.0951276076731243,0.280256525643765,0.173222149111707,0.29596111553298,1563
comp55449_c0,12.7639958699979,12.0528724226965,0.0827030385464542,0.711123447301468,0.208151541225895,0.715916440575811,2584
comp55450_c0,0.100005959115089,153.547367820568,-10.5843820965511,153.447361861452,1,-153.811969646726,1578
comp55452_c1,9.05802556005886,2.77820742748151,1.70504229207457,6.27981813257735,0.916323328440553,6.50717181239363,2291
comp55453_c0,17.4329925333386,8.53769874024992,1.02990108067032,8.89529379308873,0.857172141519461,8.95471651708354,3286
comp55457_c0,10.8457024491545,12.8912926130417,-0.249273434531331,2.04559016388717,0.47792681075062,-2.06072229175962,2670
comp55459_c0,8.27322573249422,3.92850884624855,1.07446813710703,4.34471688624567,0.834443488383864,4.47560572428878,3319
comp55463_c0,26.3581906428493,27.3387491709848,-0.0526958968785577,0.980558528135507,0.157144303284912,-0.981973464329412,2787
comp55464_c0,5.00982233281305,3.4543724867178,0.536335783137876,1.55544984609525,0.532611226400769,1.64532072739385,1449
comp55466_c1,8.07222897223078,10.2572811456326,-0.345609369712004,2.18505217340184,0.536060636736347,-2.21221582060179,4428
comp55468_c0,NA,NA,NA,NA,NA,0,764
comp55470_c0,4.47859504210454,4.71911407026211,-0.0754698221388022,0.24051902815757,0.147421167181252,-0.252081528398105,969
comp55471_c0,9.78157459609159,7.07686411190764,0.466956505444483,2.70471048418395,0.607701067975907,2.74472351635488,1694
comp55472_c0,6.33482869675065,4.36457779360082,0.537463505419084,1.97025090314983,0.576623475223971,2.04224279678497,1968
comp55473_c0,43.5781828748937,1.65583616036194,4.71797420514398,41.9223467145318,0.999116768740193,42.1869936669327,2687
comp55474_c0,6.31527971622547,3.92258243431954,0.687042869036048,2.39269728190592,0.640170572455332,2.48938309360638,1087
comp55484_c0,0.0643594630846701,3.6290634281342,-5.81730117147682,3.56470396504953,0.915801994229893,-6.82261733340699,613
comp55486_c0,0.228048270930074,1.8931381136264,-3.05336852971035,1.66508984269632,0.743587083059169,-3.47787054998831,1730
