,results.star.mapping.SRR8101518.Aligned.out.sam,results.star.mapping.SRR8101523.Aligned.out.sam,results.star.mapping.SRR8101526.Aligned.out.sam,results.star.mapping.SRR8101525.Aligned.out.sam
comp44356_c0,55.019701650085,14.0523721003606,48.927623602891,209.29886110853
comp44372_c0,0.838699256924909,1.13266664870665,1.73428858884177,0
comp44378_c0,0,0,0.9501383027978,0
comp44386_c0,31.64976920073,44.0002890362602,38.8587904540401,37.0899677741756
comp44388_c0,301.035290478749,353.744070737178,178.387009082951,44.6951001090377
comp44404_c0,70.6908545793927,41.1778835232498,61.464687055032,50.4917209759921
comp44415_c0,42.6552125498006,49.8966749871025,52.6271650028602,39.7678123490867
comp44420_c0,0.537544697488552,0,0,0
comp44423_c0,61.5309095756063,124.085132286532,58.2446483446329,62.2811381876108
comp44424_c0,0,0,1.44186263312721,0.889934604557166
comp44424_c2,1.89420512448347,0,0.652816112806652,0.604388694024652
comp44424_c3,0.791045890054176,0,0,0.757202880866112
comp44431_c0,1.77355511655458,1.19759658398283,0.916853203018259,0.848838898295768
comp44432_c1,0.699618475625803,6.61386254169413,4.34007898112161,2.67874788004896
comp44440_c0,0,0.574992855306742,0,0
comp44459_c0,136.130208279545,62.2419852199629,69.491149663246,54.7367746891843
comp44461_c0,49.902161089653,72.1783714253237,74.4916489951717,58.649096944285
comp44471_c0,89.1837030648926,38.3403577854689,96.0627986223127,76.4470780814281
comp44492_c0,45.4206207509121,67.5636994802986,60.402852565275,54.8193404814274
comp44493_c0,1.33228781482809,0.899629969786146,2.75494646648549,5.73880078130106
comp44510_c0,0,1.95348222010706,0,0
comp44512_c1,283.58804697955,113.779364702022,207.716551578822,240.65195892695
comp44513_c0,27.2167367886309,54.491872455618,51.7536371918345,65.221926339866
comp44520_c0,11.6768580415739,2.42609888626199,2.78605070078452,1.71958331654756
comp44537_c0,0,0,0,0
comp44538_c0,7.89414867600456,0.96918898806858,0.741989447803437,0
comp44548_c1,3.21905379536497,3.26050861882031,0.832057531062813,0.770333566661478
comp44549_c0,1.17159110785022,0.527412801361303,1.61510185552726,0.747644920238068
comp44553_c1,6.18773673997933,14.856111698592,6.39759790550519,8.55545773541562
comp44571_c1,106.230341696579,320.416237579531,80.5536962554485,52.5288772244637
comp44578_c0,30.0108131484471,32.0713446960876,32.3777213586954,27.9774755157128
comp44583_c0,64.2572661459392,76.0355387210902,49.1419883071223,35.1475271294336
comp44591_c0,69.0400051400507,57.7617032560417,67.105019117874,42.6254486462784
comp44606_c0,54.2135199676261,56.3614924396431,61.0469583272302,53.6924352188512
comp44610_c0,50.1734817851854,58.8437630290152,195.821101327884,51.8185288671957
comp44611_c0,53.4540201649784,80.318482171283,65.4905930728246,48.9722814313737
comp44615_c0,0,0,0,0
comp44642_c0,38.1970966333876,34.5856185734465,29.619432235932,37.1861567557381
comp44647_c0,59.0182345214835,125.320796130787,56.9561180978643,44.7948799112113
comp44666_c0,47.4308397102637,52.2558318198979,42.371838201198,60.4359343807908
comp44673_c0,25.048174488912,22.0043990688479,31.6806813311916,36.7795593207421
comp44683_c0,0,2.09301666440042,12.8189345787488,0
comp44683_c1,0,0.673916357294999,12.3824475590423,1.43298609712296
comp44688_c0,0,0,0.227044089706414,0
comp44689_c2,10.4958283948652,5.41972201310191,3.83004752657738,2.06845665017084
comp44696_c0,26.5061222851999,42.6666813747422,30.1732862754836,44.3371409934834
comp44706_c0,84.0771256187145,93.6242415386062,67.4882480122329,58.4578083551557
comp44715_c0,0,0.870475294839373,0.666416448490124,0
comp44719_c0,112.094759786349,19.3256699291105,37.1115475931768,78.6479230367008
comp44733_c0,0,0,0,0
comp44747_c0,43.1168903612093,53.3362923661632,38.9599976548657,47.8619221092417
comp44749_c0,172.410631785036,68.3718777037471,123.028967595846,222.081046507881
comp44776_c0,33.8063684814798,38.2918218471377,23.8657128132912,33.4039161230126
comp44783_c0,0,0,0,0
comp44787_c0,36.9477038910863,35.8887964171197,45.1902321705316,41.8379155606223
comp44788_c1,133.935529568325,55.9749449310492,62.5630819911152,50.151981621747
comp44792_c1,3.44294470848927,2.32485519239944,2.66978583382751,6.17933726580073
comp44796_c0,67.9224257440692,0.456365688556565,2.09630028457087,12.2916817165839
comp44808_c0,5.57205865412258,2.29933218514547,17.6031737811288,17.9270623134238
comp44847_c0,41.2759406337319,142.023320155621,105.414428798816,74.1797217646954
comp44848_c0,0,0,0,0
comp44869_c0,3.78197831306037,15.3227298079705,5.86536989638846,17.6483550908828
comp44871_c0,106.972067909034,75.717616630596,133.527625706186,112.541624871869
comp44900_c1,0.870150479059593,0,0,0.832923168952723
comp44901_c0,28.8519103125136,30.877622188789,38.8358582533599,26.3148356017126
comp44906_c0,34.2354286843119,30.0528028021593,50.6814178337571,58.3915139605605
comp44917_c0,10.8662693970369,0.917183725294169,25.2783136754107,1.95025912730394
comp44917_c1,19.2334674178321,0.590338033548837,14.9143373464289,1.67369176806827
comp44922_c1,41.8582191233896,47.3128924959753,43.5130739896492,42.2449920985172
comp44925_c0,0.521438489324101,0,1.61737025700974,0.499129988885527
comp44934_c2,46.2071250063392,85.193530154669,75.6079752468795,72.8837820567
comp44937_c1,0,0,0,0
comp44942_c0,3.62798896806606,9.79922677187255,7.50206920515266,3.47277412462373
comp44946_c0,46.3016896484214,33.2347752504303,39.8619561804554,45.0187475147213
comp44948_c0,1.5555762754138,2.10081188475201,1.60833466898175,0
comp44990_c0,51.2553670014637,63.0726949328845,63.4530146486073,96.5111581052334
comp44992_c0,45.8067766499826,64.1282480541623,43.283537501693,49.0669291936235
comp45030_c1,1.75677068327489,0,0.908176358825657,0
comp45036_c0,46.0768775591733,156.781385213638,43.7267012807465,49.5395417918738
comp45040_c1,1.17737062705738,2.3850655012935,1.21730192705173,0.563499818318967
comp45066_c0,39.9049901224782,35.927897519485,32.7566644351069,36.268571109001
comp45069_c0,43.9817995199866,38.9012407624768,44.6195093075834,40.3212639742186
comp45072_c0,58.1177615081224,78.032821263017,41.608922994626,44.4405030314057
comp45077_c0,4.38501028817433,0,1.51124359972563,3.49784007959149
comp45086_c1,0,1.19759658398283,0.916853203018259,0
comp45086_c3,0,0,1.55617246350126,0
comp45086_c4,1.01438307212776,0,0.524393270943048,0
comp45089_c0,70.2479880775587,64.2157516170471,80.9253424449005,43.6421303423155
comp45115_c0,39.347360334301,43.0423996943279,37.4273038089375,30.0056354034405
comp45118_c0,1.95631021053211,0.880668213982691,2.69687967913568,1.24840943355912
comp45124_c0,34.8250284573932,75.5787441138089,38.6790872823279,30.2781901286145
comp45138_c0,0.764967454118324,0,0.79091182897729,0.732240148529866
comp45155_c0,4.56912992865269,2.54084680655817,3.19571130897581,1.80091495989778
comp45165_c0,22.0522240761115,25.5870217173532,35.1635958498347,19.9195457248705
comp45190_c0,0.823811104435118,1.11256014014973,1.70350240087416,0
comp45191_c0,2.69465954805551,0,0,0
comp45196_c0,32.7339200562584,29.4715252799875,19.3085000840605,14.8633162327057
comp45207_c0,47.1603076856446,76.6173962138552,77.8869102190626,45.4406379484549
comp45210_c0,287.271300747503,148.595730480092,114.298184388196,145.315207108993
comp45227_c0,0,0.564632623679593,0,1.20060997326519
comp45234_c1,2.80128926860231,4.53978262419246,2.31703747080671,2.14515423794665
comp45240_c0,3.88532306928935,4.37262008570476,2.6780642395138,1.85954940045259
comp45244_c0,69.7263438064173,60.2043011800236,52.9456378386636,71.5575372735738
comp45259_c0,0,4.62825018302288,0.885821248454564,1.6402179327069
comp45270_c0,65.2476831163198,64.5409373782369,53.0115258403347,58.9913002990377
comp45273_c0,7.20901367764582,1.21697516948417,10.2485791690132,1.72514831109949
comp45274_c0,34.1914666571089,18.7117257600143,30.4989819893265,30.8034507426497
comp45275_c0,4.65632363376371,2.93457892039494,5.13519564321487,1.18856371935283
comp45275_c1,0.800138371549051,1.08059002117991,0,3.06362544902151
comp45275_c2,2.30758138093152,3.11639774064041,3.97640753795212,2.20885702263705
comp45295_c0,0,0,0,1.66065678545091
comp45298_c0,0,0,0,0
comp45300_c0,0,0,0,0
comp45321_c0,4.08281749705381,0,4.2212889405826,2.34488634074667
comp45326_c0,27.2569209563389,40.8525250080163,26.1920850910606,19.8494703756564
comp45332_c0,2.5624063187031,2.30702654828595,2.64931201608344,3.27037317871008
comp45337_c0,2.39011290385468,3.22785688730137,3.08896894579113,1.71589322359359
comp45347_c0,23.8244409239846,4.02187515904395,0.769764453870945,1.42532306986562
comp45387_c0,28.8404992319628,32.4576731392634,39.5215357664377,35.9324355993743
comp45398_c0,2.11345846906315,2.14067548787823,1.63885335340266,2.52879899492288
comp45412_c0,60.1846225169712,52.9641306155788,60.0424613829238,63.6739531975126
comp45415_c0,1298.55162663712,1257.9287615299,1276.76518837037,1266.91109623165
comp45419_c0,80.9487181628273,84.0433943707702,64.4415007321676,43.9607959441714
comp45426_c3,1.57315340846932,0,15.4518254497371,0
comp45438_c0,0.631401708161156,6.82168394323101,1.3056322256133,1.2087773880493
comp45442_c0,0.672580080432536,0.908322046788911,0,0
comp45472_c1,47.0583290925816,80.7978495327084,50.3658026191364,59.1923658411582
comp45478_c0,0,0,0.953284456118322,0
comp45483_c0,25.7004807405144,44.716601782462,38.6355502051035,44.0704082145767
comp45484_c0,6.17401670286186,7.08732878636403,10.213460070873,3.84141949317442
comp45484_c1,8.89042635054501,9.12498240107481,3.67678040546275,0.340402827669056
comp45485_c0,0,1.17148077062495,0.896859519463344,0.830328392725456
comp45494_c0,2.7844815329907,2.73487510814988,0.785159742948364,1.93843937501725
comp45502_c0,106.74078731585,323.402755199811,141.129147975683,48.4123531818783
comp45503_c0,0,0,0,0
comp45513_c0,5.10175015687785,5.07679323354728,5.55239933939698,5.91158584714758
comp45515_c1,0,54.2667037465717,4.09602304925637,0
comp45516_c0,0.56826153734504,7.67439443613488,1.17506900305197,0
comp45516_c1,2.15851281627186,14.5754002856825,2.97562693279311,2.06616600050288
comp45520_c0,92.0701126867188,115.447210722045,75.559230371908,69.7092621400433
comp45526_c0,0,0.850781283643912,7.16473068602957,4.82417039031441
comp45543_c0,1.72413717213046,39.5837186705904,3.56522483898122,0.825187040448518
comp45546_c0,66.949821561639,68.1781896649263,90.4249718124077,91.1732329981111
comp45553_c0,103.714567205717,29.3163344725884,39.6232363059922,30.0140937878633
comp45586_c0,3.52466016834266,10.7101517289098,11.8436543503814,8.43466500205289
comp45595_c0,27.6396303014681,386.966453046305,42.1792215616532,35.3532018655616
comp45599_c0,30.2801949214486,188.085192007115,41.9343713726329,35.3666877990967
comp45602_c0,0.784360995208647,0,4.05481557391174,52.9316808213336
comp45606_c0,1.40276147757718,0.947217449296245,19.5795502649592,1.34274767790867
comp45606_c2,4.69294640391691,0,35.1778030899618,6.73825484995461
comp45607_c0,0,4.41108888411272,0,2.34488634074667
comp45612_c0,0.848927296643506,0.573239828308855,3.94973651178293,3.25043187883989
comp45630_c0,4.80083022929431,2.16118004235982,0.827275591229119,5.36134453578764
comp45631_c0,0,0,0.849238660022812,1.17936023922509
comp45643_c0,53.100687279983,104.029563472963,30.2076790938447,51.7015003547017
comp45667_c0,0,0.821059666748055,0.628584947047453,0.581955052543387
comp45668_c0,0,2.43395033896834,0,0
comp45674_c3,2.52369927461393,1.13608860232812,0,1.61048588558835
comp45701_c1,2.77753768876878,0.937768896186058,2.15380478115511,1.32935368610908
comp45724_c1,45.1111245337239,93.3012764661972,38.8132214320018,35.93396632219
comp45736_c0,35.614685954899,25.7602308091004,36.2709323169599,192.543906304108
comp45767_c0,0,0,0,0
comp45805_c0,102.652534776016,213.909842018789,465.477401956254,100.916488296301
comp45820_c0,59.0120233980415,169.861383670247,46.4552847911115,33.3169267581089
comp45825_c0,18.4819707879033,1.37142716035963,0.629960406450182,84.1793102042956
comp45831_c0,0,0,0,0
comp45833_c0,102.333407233148,84.548290913994,107.609643038977,283.585656921326
comp45840_c0,58.2032948056626,124.068689417278,76.8846196435376,70.0353667263418
comp45844_c0,0,0,0,0
comp45844_c1,0,0,0,0
comp45850_c0,19.7704834382991,38.1430224659926,20.2692391874896,24.6497548807011
comp45874_c1,1.02182808550117,0,0.528242028894924,0.489055805623617
comp45896_c0,4.57007520068813,538.278247033428,44.8881869454262,5.93689667905341
comp45897_c0,0,0,1.81635271765131,0.840805722602118
comp45916_c0,0.769193793643839,0,0.795281507590424,0
comp45920_c0,17.6326007366166,26.128039456709,17.7242158331938,12.1898342404339
comp45921_c0,13.5716158980959,0,98.6990011444109,20.0369456256946
comp45925_c0,0,359.662655601782,0.19295704138588,0.357286077834948
comp45925_c1,0,174.592473422069,0.85682114805873,0.793260160907355
comp45928_c0,26.7241261680222,54.7186699269927,36.1870321156594,25.9108730700835
comp45940_c0,92.5064578672027,58.7022058737308,129.637782774997,135.490317223103
comp45941_c0,93.6960694313657,108.010788397024,115.01760651643,120.21098987198
comp45951_c1,4.16838552842919,0,4.30975906807984,0.798010221751112
comp45952_c1,5.86768139135971,11.5262935592524,5.51517060819413,4.08483393202868
comp45978_c0,0.316778331398259,4.70591422193026,1.96513246244187,2.12258008925381
comp45979_c0,30.1548422350707,58.4710320253357,55.7763751821242,50.0498691090518
comp45981_c1,67.9112311976255,533.70905822715,188.164807886767,538.493772820742
comp45992_c2,328.067806914648,18.7046767507007,37.6052575846953,34.5850450776217
comp46001_c0,0,0,0,0
comp46005_c1,3.1641835602167,0,8.99662205461667,2.27160864259833
comp46011_c1,54.9808535423254,81.0890469566441,59.4627645326228,59.0254789692751
comp46017_c0,1.62518377411908,0,2.24040393578003,3.1113083353876
comp46021_c0,3.39570918657402,5.35023839754932,1.17029229978753,0.541738646473316
comp46024_c0,0.912944764914983,0,0.943907887697486,0
comp46029_c0,62.7668166534983,37.2236962408672,46.5555352319922,41.0121463654212
comp46042_c0,42.6501073833697,48.9776109307086,36.9344249812946,43.1657353509938
comp46052_c0,34.2943692978592,52.7389751934148,29.0522622407327,26.3676273747131
comp46052_c1,3.34673261176767,9.94350625258822,3.46023925177564,3.20355064981816
comp46065_c0,29.6468806226567,70.3940104820417,28.4486086403467,29.8623532807545
comp46069_c1,45.3215500353001,90.9719465322432,38.1930175964106,40.1140255281579
comp46073_c1,2.51420454446113,0,0,1.20332015379174
comp46084_c0,87.5538624366195,152.262824552555,137.579223957049,152.61215505765
comp46102_c0,69.8689093148958,64.0288037642102,85.5935871595792,70.5328296576517
comp46105_c0,1.55993363192756,2.10669651188016,4.03209952027638,4.47958679100624
comp46107_c1,19.8779738442844,22.6176784871586,18.2865572509803,6.14274984635173
comp46128_c0,0.939116874533119,0.63414051833155,0,0
comp46129_c0,0.895331682633665,0,1.85139489226838,0.857027054870969
comp46139_c0,0,0,0,0.885499714501233
comp46140_c0,0,0,0,0
comp46146_c2,0,1.21697516948417,0,0.862574155549745
comp46156_c0,0,0,23.6826246373457,0
comp46165_c0,2.68846492840481,6.74288173216265,1.58836913515991,2.57344537717807
comp46187_c0,20.0470877970744,30.4578798770266,24.9943210919154,22.8579868070456
comp46188_c0,24.5957474560792,29.1158323264049,19.7788332193099,25.8687588350857
comp46189_c0,80.9225370140513,71.5976865624666,93.3116980941146,91.6727052283421
comp46198_c0,7.37068641085773,2.21203133747417,17.7815588844188,0
comp46198_c1,6.17629914896273,1.3901860531261,9.04651090149994,0.985343490073461
comp46199_c1,3.23463488827574,2.91225810161169,1.95086480177554,2.06416583980539
comp46211_c2,0,0,0,1.01537300596141
comp46212_c0,103.177625838928,126.6501491994,75.4892393877111,73.4749501127613
comp46215_c0,0,0,0,0
comp46225_c1,3.75435712313353,4.64775123716483,3.23474051401948,2.39582394665053
comp46304_c0,143.639765647748,25.0229166844871,44.4012391949241,26.6866925773907
comp46310_c0,117.714738964916,44.0127958064852,93.4031323423124,119.791197332526
comp46312_c0,74.3425692203089,82.4370052325106,76.4546602127902,71.6167092099242
comp46334_c1,49.2098273119103,57.7896222084361,62.2554395524736,71.6807644850642
comp46366_c1,0,0,0,5.64693673866253
comp46367_c0,0.764967454118324,1.03309155871046,1.58182365795458,1.46448029705973
comp46369_c0,2.87158631796909,25.4661153289825,9.00590011104976,3.39010323836378
comp46375_c0,41.1225057437925,56.4773958504044,60.8932816913228,64.2487118259001
comp46382_c0,0.947102562241734,0,0.489612084604989,0.453291520518488
comp46387_c0,0,1.1225233652854,0,1.59125620337237
comp46429_c0,114.105680227724,17.7283381897295,19.0535894103214,53.6453870556677
comp46431_c1,1.52157460819164,0,0,1.45647767248564
comp46437_c2,1.98891538070764,1.79069203509814,0.685456918446984,2.53843251490354
comp46440_c0,0,0,94.4017644428614,0
comp46451_c0,0.878385341637444,3.55878858710356,0.908176358825657,0
comp46465_c0,0.734691697359023,27.781712840045,2.27882774998206,0.703259667717338
comp46470_c0,0,2.63583173390614,0,1.24549258908818
comp46472_c2,4.60244881486066,0.776953155724399,8.92226980623141,7.15900905546142
comp46472_c3,411.497300469767,165.673429267359,291.38202051286,259.521324221059
comp46477_c0,13.8393714363355,180.920415951665,0.57234971321617,1.58967443776265
comp46477_c1,9.60166045858861,104.662862051426,0.709093363910673,3.28245583823733
comp46501_c0,41.6102033595415,17.6713029779422,264.351872101067,240.984086776698
comp46520_c1,54.7102496476038,48.3454271695386,56.7403695379098,60.2896964500891
comp46524_c0,0.744513778874518,0,0,0.712661534932811
comp46531_c0,1.6002767430981,0.540295010589956,1.65455118245824,0.765906362255377
comp46537_c0,7.71935474492471,24.5732590162972,0.57008298167868,4.22234319310687
comp46539_c0,40.787269126243,62.2370516447235,46.369400164822,45.4648233249527
comp46545_c0,1.24307211294228,2.51816067435676,1.92784758313214,0.594945120680516
comp46550_c0,123.880094133865,46.3200079095078,64.9739835905541,42.226639748527
comp46551_c1,1.33869304470707,7.83427765355436,0,5.97996121299391
comp46578_c2,0.886777558277292,4.79038633593133,1.83370640603652,0.848838898295768
comp46593_c0,38.2572162602991,49.6600543481863,34.6903986027727,45.271911148413
comp46605_c0,32.3776922440779,40.362646944967,20.3429879732298,26.9396259296337
comp46607_c0,0,0,0,0
comp46613_c0,59.081892425894,16.6070779092604,39.8956803396605,61.8308041764701
comp46620_c0,77.398515485006,93.6964914814914,68.0682134822169,77.8361959358901
comp46630_c0,0.918970802967227,1.24107368769178,0,0
comp46634_c0,18.0090845417309,0.935436137737834,1.43229803854594,2.65209367228728
comp46648_c1,4.43624248484976,55.9175207986036,14.5245518035235,56.4777643185787
comp46662_c2,0.666143907414043,0,4.13241969972823,0.637644531255673
comp46669_c0,42.8911785780813,58.8552229042772,54.8535149831747,75.599435415245
comp46681_c0,28.630246881524,52.6942496952446,48.2002826729599,57.2359942850861
comp46683_c0,0,0,0,0
comp46710_c0,1.52365610560367,0,0.787665952798176,2.18770517700305
comp46721_c1,104.81937338276,119.411090243269,95.7247315153729,85.467416974993
comp46730_c0,6.35462590516549,9.36212433287823,2.9864305575491,3.8708462623529
comp46732_c1,5.42111448900844,1.33113390219685,4.0763455681095,4.24569686121034
comp46738_c3,4.36958682125164,0.203487731261152,34.8959885754828,5.19224832593905
comp46742_c0,15.3430615083161,17.1394809073679,14.2966728704657,12.1482127498955
comp46743_c1,45.5476804742208,53.7207610529442,40.4995156395394,41.8550704747453
comp46748_c0,9.06013513988297,9.78859854326965,9.99190996087578,3.46900755832804
comp46762_c0,57.7767191945968,27.1550099289562,28.4207731451144,27.5306232077975
comp46766_c0,0,0,0,0
comp46786_c0,127.140477544104,78.8985667992674,61.9239193495125,56.5256236620595
comp46790_c1,2.22166079759896,7.00084386062304,3.82834981047518,6.37983703878681
comp46790_c3,0.74252840879752,2.00557507930992,3.07084699464249,7.1076110417299
comp46834_c1,32.9569493943821,49.6497346294007,40.0349681430442,46.2272358768761
comp46838_c0,3.66379149077723,7.42194725073571,2.84103854356316,0
comp46842_c1,1.92033209171772,1.29670802541589,1.98546141894989,1.37863145205968
comp46853_c0,26.5051527196218,36.0871227249084,37.159353587201,41.6418494814232
comp46861_c0,63.440758331437,78.009403018371,67.8894033057598,68.0515950803927
comp46868_c0,0,0.78835498400547,1.20709394443494,3.35264671779712
comp46869_c1,0.416838552842919,1.12588421368446,0.861951813615968,0.798010221751112
comp46870_c0,54.1229147077476,1.92350551084711,5.15407503896198,0.681676250805297
comp46870_c1,68.6811195358775,1.67627931963124,3.84996605011828,0.792081468246274
comp46877_c1,0,6.41715575717763,23.5815895493024,0
comp46880_c0,1.81695369200046,1.84035233623463,12.2107496728239,1.73921966763374
comp46880_c1,2.68168365938109,1.81081217032396,8.78000996662429,5.13390845710827
comp46883_c0,65.4932836831998,81.581783951111,60.1439627785623,75.9304685794739
comp46889_c0,1.45530393710315,2.62052492941191,2.50776921383043,5.10782152389126
comp46896_c0,21.2361312766222,33.2681955269911,21.2537648538595,20.4902148701487
comp46909_c0,0,1.19759658398283,10.0853852332009,1.69767779659154
comp46932_c0,4.08731234200469,2.06997427910427,9.50835652010863,2.9343348337417
comp46939_c0,3.62798896806606,1.22490334648407,0,2.6045805934678
comp46954_c0,10.7495551086814,16.3905186276106,16.1334193756513,8.63003831343294
comp46959_c0,5300.55511051763,6526.55592215336,4032.90884794451,5101.01369970546
comp46959_c1,135.35107890965,83.1374003410864,114.229438444562,137.755492188726
comp46963_c0,0.597528225963669,0.806964221825342,0,1.14392881572906
comp46968_c0,4.57973936347154,1.23699120845595,1.89402569570877,3.5070449219062
comp46973_c0,1.41703894808687,0,0,1.35641432094082
comp46982_c0,20.9040255849155,39.9203544012201,18.7425228961868,12.662386240032
comp46987_c0,2.47876694331516,4.46344602220308,2.56283595621128,0.790906273189529
comp46988_c0,0.980451244010809,0,14.6987064554301,2.34626244775415
comp46991_c0,0,4.38536824921993,0,0
comp47009_c0,34.3791260410135,71.3348454210804,35.3097186117416,45.3306346079258
comp47038_c0,21.9137631678438,50.7257377462266,30.1528444972619,41.9524702926467
comp47066_c0,0.483416932810885,2.61142588451812,1.49943700910278,0.694102640793936
comp47073_c0,47.5152709727147,56.5628345111393,38.375632664506,25.4369897240334
comp47074_c1,85.7474490152032,55.7515108253678,99.0076349289181,90.1885459725316
comp47075_c0,32.8723514311402,50.7051859243935,31.8213854154034,30.2320261323581
comp47077_c2,2.5359576803194,2.73985666572393,18.8781577539497,8.2533734774186
comp47079_c0,0.567104181871833,0.765876430490039,3.51802736147943,0.542841983838842
comp47091_c1,12.2112288809748,19.9631679850525,1.49511087808979,2.76840014608637
comp47095_c0,1.23754734799587,1.6713125660916,1.27951958110104,1.18460184028832
comp47101_c0,0,2.45781259719352,16.9348179851608,4.06481023628344
comp47104_c0,2.7121573373286,14.651116650803,6.85456918446984,2.59612416296953
comp47118_c0,618.963481873393,3603.767720635,1133.90554288371,161.747206797036
comp47150_c0,16.5414744534101,0,6.84099578014416,17.4171656715658
comp47155_c0,7.54416178889105,9.2622001815421,6.38184027519606,7.22140284412213
comp47155_c1,5.40676025823436,6.08487584742086,3.72675606145933,6.90059324439796
comp47155_c3,7.11941301048758,10.6831058912105,0,0.757202880866112
comp47157_c0,56.7832336788133,58.5085630198984,42.8358802358788,52.3407912816213
comp47174_c0,54.2488746395759,61.7476751912669,68.552930038135,74.0219787740878
comp47181_c0,0,0.491241446597791,0.658146094132637,0
comp47193_c0,242.887824123879,153.386909848538,224.163511750944,212.898256435718
comp47206_c0,8.40675573288797,4.43057823117065,15.8997738815022,12.9538566482191
comp47225_c0,0.364938601964705,6.8999142636809,7.16899896357396,0.698651150890881
comp47229_c0,4.14357370980759,2.79795630484084,16.7080123871452,3.5696707240831
comp47229_c1,3.61230036712307,1.62614195619723,23.9650559379194,4.32219590375467
comp47229_c2,8.36866034505401,0,12.5854385026332,2.91295534497127
comp47241_c0,30.1652166073992,31.6853007321532,17.8599608195353,20.7305322050455
comp47253_c0,0.852827422049218,0,2.20437906391833,0.81634123756469
comp47257_c0,1.88991959252762,0,1.30267830655083,2.41208519515721
comp47262_c1,11.1573301844575,36.0322177794138,4.51398458489477,0.464347411262842
comp47268_c0,93.0231142365548,96.4756556555941,81.4061328578365,52.9205841645812
comp47284_c0,3.75014347877535,2.53229176680545,0,1.79485127316412
comp47286_c2,5.92442879359723,3.55598418317361,4.42387089210465,11.3419325133988
comp47309_c0,20.0887939958551,0,48.3131021251686,11.0359707203774
comp47313_c0,3.84066418343545,1.29670802541589,0.992730709474943,0.919087634706453
comp47324_c0,26.138548940721,54.911442849424,27.4004030242302,21.1977317574409
comp47341_c0,0.582527517362071,0,9.03426482471967,3.90323828128473
comp47342_c1,1.91467295981679,1.84698097922696,1.41400739561755,1.83275824995491
comp47344_c0,0.872878223508056,0,0,0
comp47360_c2,5.33766428049335,1.20142277115211,0.919782446478382,2.55465253097321
comp47365_c0,0,0,0,0
comp47374_c0,20.4515720381248,36.458305701741,26.2200487056327,23.1003884389679
comp47379_c0,0,0,0,0
comp47396_c0,5.36496204025325,0.715595294710959,54.9898192948216,12.6800863018493
comp47400_c0,3.26051701755351,1.76133642796538,2.02265975935176,2.49681886711823
comp47406_c0,132.846652419641,56.1815429193581,79.9361598763967,46.3948183749283
comp47407_c0,5.54878566356842,53.818081272243,16.6893858404483,2.89712406592251
comp47425_c0,1.15299442359863,1.55712350878099,0,1.10366631082762
comp47426_c0,6.79141837314805,3.0572790843139,4.68116919915014,5.05622736708428
comp47433_c0,108.33472570269,176.972584589448,200.147174565395,225.856888455882
comp47434_c1,20.9541302048504,2.72102262930976,44.5794991534117,1.54289675290808
comp47447_c0,0.580100319373062,84.6101986583871,0,0
comp47485_c0,6.40110697239241,15.9927323134627,9.26548662176613,6.73997598784732
comp47491_c0,573.909257935725,271.209847710642,134.443840541081,75.4515356978236
comp47495_c0,6.08932343198761,8.97126029512388,2.86174856608085,1.05978295850843
comp47496_c0,109.553371789798,58.4710320253357,97.5371483954069,70.7053706461209
comp47511_c0,8.78385341637444,17.7939429355178,17.6186213612178,12.6120858390318
comp47512_c1,0,0.81748984211002,56.9525291805299,0
comp47526_c1,0,1.00278753965496,0,0
comp47526_c2,0,0.759687530041635,0,1.07691076389847
comp47529_c0,0,0,0.922730467140171,0
comp47548_c1,0,1.06227493607517,1.62650794207759,3.01169959395335
comp47561_c0,0,0,0,0
comp47562_c0,0,15.6685553071087,0,0
comp47567_c0,4.20828443273153,0,13.0530335099728,1.34274767790867
comp47567_c1,4.87894135943301,0,12.9713499460806,4.00303500472898
comp47574_c2,10.356317280597,14.2501387214126,7.27305867152169,6.73352625005991
comp47576_c0,3.6162097831048,0,28.041419391013,0.432687360494921
comp47576_c1,7.61381669177144,0.734463530020721,50.0437101788052,0
comp47585_c2,0.308017868693661,0,0.955393492525664,1.17936023922509
comp47593_c0,134.972959805274,137.500543366811,169.65843605897,66.7355845902884
comp47621_c4,2.2455496233796,0.55138611051409,2.32170891732043,2.54029353580889
comp47625_c0,13.0878219193704,19.2121250359644,13.1394807119197,16.1591633867667
comp47626_c0,223.673811895093,274.839497097266,245.011241820233,219.580279486417
comp47628_c0,0,4.43711300732282,0.849238660022812,1.57248031896679
comp47628_c1,1.59113230456611,2.14883044211777,0.822548302136381,0
comp47632_c0,5.67537637297467,7.18557950389699,5.86786049931686,4.7534978304563
comp47633_c0,98.4626549688726,99.0157373399798,150.787490557986,189.260412838839
comp47636_c1,0,0,4.89460736201711,3.70760235948043
comp47643_c0,150.737246847199,206.162675648818,412.439322859119,148.370019927382
comp47672_c1,0.81896515676197,0,0,0
comp47685_c0,1.64762220887024,1.11256014014973,0.851751200437081,0.788566313801394
comp47694_c0,5.72433795328484,70.6810600637856,5.07298512330808,1.95694136611506
comp47707_c0,5.92442879359723,3.42898474806027,13.125770778772,9.7216564400561
comp47709_c0,1.17241327704872,0,0,0.561127187504992
comp47709_c1,1.16995022394567,0,0,0
comp47730_c0,100.763688758151,115.601226205307,110.452930858737,117.420745197716
