,Rhop_mean,Man_mean,M,D,prob,ranking,Length
comp62799_c1,10.9163443827833,6.74026281890481,0.695613062053147,4.17608156387848,0.71771932507519,4.23361958142967,2313
comp62800_c0,10.0225371727467,15.1649578251647,-0.597493717396223,5.14242065241803,0.710952235306112,-5.17701544412835,1299
comp62801_c0,7.70432539942924,4.43502678333741,0.796725820993596,3.26929861609183,0.70434826935821,3.36497926814087,1526
comp62802_c0,1.48876795739256,0.760091068213487,0.969874723310195,0.72867688917907,0.436728347861549,1.21310633818298,318
comp62805_c0,32.6083909676438,20.7987287481547,0.648747903112072,11.8096622194891,0.751126573889993,11.8274678431277,4358
comp62807_c0,NA,NA,NA,NA,NA,0,855
comp62809_c0,19.7261754354514,25.4945968044367,-0.370080252473729,5.76842136898532,0.631717387979813,-5.78028065784331,2036
comp62813_c0,20.5666390504957,8.48101612953996,1.27799701867253,12.0856229209557,0.912685425906102,12.1530061205969,1197
comp62814_c0,1.91118654737937,12.7545385304543,-2.73847019291624,10.843351983075,0.982410664219809,-11.1838053106421,578
comp62816_c0,NA,NA,NA,NA,NA,0,961
comp62819_c0,9.03374495001194,42.0837689914856,-2.21986782931481,33.0500240414737,0.978681755620125,-33.1244909745284,2105
comp62822_c1,1.79958091691837,3.49841915343523,-0.959042178628322,1.69883823651686,0.63520415965744,-1.95084936738844,570
comp62822_c2,1.52201962750691,4.33521992002372,-1.51011821780942,2.81320029251682,0.819164500178417,-3.19289099682037,2955
comp62823_c0,27.1376507016013,17.9819370648549,0.593747392086641,9.15571363674634,0.73113371055717,9.17494567633578,4876
comp62824_c0,22.817988276175,17.8383921881807,0.355186015570877,4.97959608799432,0.618769434674007,4.9922474202733,4817
comp62826_c0,0.0232619993342587,13.9666733784228,-9.22979762152617,13.9434113790886,0.993235459040628,-16.7214797497359,1696
comp62827_c0,0.162466784643388,0.0414737405099329,1.96987472331019,0.120993044133455,0.18989142070653,1.97358702424421,1457
comp62828_c0,20.9404001595306,19.786719833506,0.0817565438822028,1.1536803260246,0.251598103685579,1.15657357185947,5946
comp62831_c0,0.092993166460584,2.70622877675067,-4.86301529085455,2.61323561029009,0.864900341540501,-5.52068094296105,1697
comp62831_c1,0.0177793379319075,1.96068556757729,-6.78501277885327,1.94290622964538,0.795052760360911,-7.0577108913866,2219
comp62832_c3,14.782246986285,16.4194559509432,-0.151540740982539,1.63720896465821,0.373686088596625,-1.64420734402166,1991
comp62834_c0,7.99847882991295,38.3398877054744,-2.26104855551061,30.3414088755614,0.978995259213947,-30.4255391591402,2703
comp62839_c1,NA,NA,NA,NA,NA,0,642
comp62844_c0,0.122522828791623,0.093831117892814,0.384912222589039,0.0286917108988095,0.118754141815772,0.385980094529154,644
comp62845_c1,33.6075581492875,29.8736636187408,0.169911547029463,3.73389453054671,0.441211704134169,3.73775845916514,4266
comp62847_c0,9.95194436383133,10.7202865005411,-0.107293137212265,0.768342136709824,0.278047102003364,-0.775797303641015,1443
comp62853_c1,0.258703940137067,0.198122098108106,0.384912222589039,0.0605818420289617,0.149747667839119,0.389650585373685,305
comp62853_c2,17.9139029852379,18.3337845134916,-0.0334249237149924,0.419881528253676,0.0958046592241423,-0.421209832855307,5290
comp62857_c1,26.2764703319562,19.3159593265226,0.443978163453556,6.96051100543362,0.671519600346638,6.97465626869068,2096
comp62858_c0,23.720988150509,29.6733087296954,-0.323001694052525,5.95232057918643,0.603514808584391,-5.96107795384082,4138
comp62860_c0,16.1926704898487,11.506588910566,0.49288071927402,4.68608157928275,0.671896824183106,4.71193081136865,2568
comp62861_c0,29.1648793892728,17.792987183125,0.712923369528245,11.3718922061478,0.763738084314625,11.3942174842797,1929
comp62862_c0,4.57672279516653,9.4232019150879,-1.04190244446616,4.84647911992137,0.829186419941887,-4.9572089489569,3155
comp62862_c1,3.86053144360196,9.06907585136267,-1.2321560824323,5.20854440776071,0.879663047356884,-5.35230263149332,4844
comp62862_c2,5.32171788660686,11.5995220604408,-1.12410142489882,6.27780417383398,0.878263750828363,-6.37765076328791,771
comp62863_c0,39.9817434384995,0.0386116549028576,10.016089278293,39.9431317835967,0.998960085640006,41.1797987016997,1565
comp62866_c1,17.5832204438564,21.3767673265111,-0.281844369295764,3.79354688265467,0.55496508130703,-3.80400239213945,1795
comp62867_c0,6.69974310428298,2.35551958016989,1.5080604533619,4.34422352411309,0.877776928174542,4.59853502307547,2591
comp62869_c1,1.22729283331389,1.17486532578689,0.0629841277016763,0.0524275075270033,0.0982693582097161,0.0819490322568549,1543
comp62869_c2,16.2157359044813,13.6193282391884,0.251738952337837,2.59640766529286,0.506351633787021,2.60858299935342,2214
comp62870_c0,10.2469689737913,11.7361575804154,-0.195762919729019,1.48918860662409,0.418731202528419,-1.50200060813564,2595
comp62871_c0,1.22808874306312,1.64587813019769,-0.422442699468565,0.417789387134565,0.288981495641535,-0.594142917433646,514
comp62871_c1,1.21081383747016,1.39090833582289,-0.200050278132118,0.180094498352728,0.202587041851455,-0.269173070937006,391
comp62875_c0,NA,NA,NA,NA,NA,0,302
comp62875_c1,0.343437221944746,0.131506506905271,1.38491222258904,0.211930715039475,0.238920324208595,1.40103407961893,919
comp62876_c0,41.6345769743879,38.1298522658056,0.126861224269501,3.50472470858232,0.390194729061528,3.50701996760363,1374
comp62878_c0,1.102968949079,0.0324877633994474,5.08535194073013,1.07048118567955,0.619727787123413,5.19680039350961,1860
comp62886_c0,4.26319865331682,2.61189330599069,0.706840317476401,1.65130534732613,0.574313095784269,1.79622731983399,2221
comp62890_c0,0.126449842534945,0.193677051035167,-0.615087777410961,0.0672272085002226,0.156996482642606,-0.618750734531353,312
comp62891_c2,1.89716222767183,1.58497678486484,0.25938134050518,0.312185442806982,0.246314421165316,0.405879822734336,915
comp62893_c0,14.0091898653858,16.8028748088682,-0.26233455638646,2.79368494348241,0.518756690625478,-2.80597487211037,1532
comp62894_c0,3.74992641941254,0.239315801675137,3.9698747233102,3.5106106177374,0.916883315491665,5.29946150360089,505
comp62896_c0,13.8616367924793,17.0740358504713,-0.300706491576947,3.21239905799191,0.555704236121731,-3.22644263886154,1628
comp62897_c2,39.0042601537319,6.33284961505594,2.62270498221618,32.671410538676,0.988563490849773,32.776510613707,3874
comp62899_c0,16.0721812160342,11.9367548446609,0.429155060550522,4.13542637137326,0.640561757659173,4.15763458459802,1463
comp62906_c1,33.5923900020861,34.5851664098416,-0.0420189552710586,0.992776407755471,0.132194015394811,-0.993665229540578,7803
comp62907_c0,0.52603134494537,0.402848266153148,0.384912222589039,0.123183078792222,0.181146454605699,0.404142907891707,450
comp62912_c1,1.94089143357327,3.658792199688,-0.914648059269869,1.71790076611474,0.612792475913748,-1.94621790006765,1057
comp62919_c2,1.7379890251499,9.94617365171869,-2.51672264756798,8.20818462656879,0.968506907274303,-8.58534727012378,4994
comp62921_c0,1.10614067862344,24.5662143612083,-4.47306877253853,23.4600736825849,0.997117296222664,-23.8827008823577,642
comp62922_c0,NA,NA,NA,NA,NA,0,385
comp62922_c1,NA,NA,NA,NA,NA,0,496
comp62923_c0,3.35981310642527,2.18317770044287,0.621951419889888,1.1766354059824,0.491851455370342,1.33089986374423,2325
comp62928_c1,7.10380698460968,4.45445514840037,0.673343405488314,2.64935183620931,0.656277718305551,2.73357942883324,3310
comp62929_c0,0.248127992898759,0.190022767053372,0.384912222589039,0.0581052258453878,0.149747667839119,0.389273215581264,318
comp62931_c0,6.2214849084648,24.8791226745235,-1.99960475108308,18.6576377660587,0.96088596625376,-18.7644841701022,7952
comp62936_c1,7.05254413798439,4.11760838413173,0.776337164645933,2.93493575385265,0.686830300249783,3.03587668927003,2260
comp62937_c1,18.8574360592571,17.351098251517,0.120106551903052,1.50633780774013,0.332115002293929,1.51111851779977,1703
comp62940_c0,21.1304116528903,21.6718711316965,-0.0365028464605214,0.541459478806175,0.119192537085181,-0.542688515622705,1475
comp62944_c1,9.57456835870229,0.0218227663138217,8.7772296453678,9.55274559238847,0.987069888362135,12.972845046497,2769
comp62944_c2,7.43645502526937,0.0299738293268711,7.95476783091999,7.4064811959425,0.979482081867768,10.868960159541,1008
comp62947_c0,15.6141423881318,19.7639299102146,-0.340016513569135,4.14978752208283,0.598157210582658,-4.16369399787425,1703
comp62948_c1,7.04777297484723,42.5825812152684,-2.59502404628566,35.5348082404211,0.988061375337717,-35.629436516514,11957
comp62952_c0,37.4894593663442,15.3438061032558,1.28882862621908,22.1456532630883,0.918213794158128,22.1831250656146,4462
comp62953_c0,0.0422402043585683,1.42333969839977,-5.07451939604826,1.3810994940412,0.697137686700311,-5.25910476348502,1868
comp62956_c0,4.74628852607627,4.36754182990574,0.119978283839764,0.378746696170531,0.226410766172198,0.397295668807536,4206
comp62957_c0,16.8934348376712,15.3040268212227,0.142551385019995,1.58940801644843,0.362968343783453,1.59578781174743,1149
comp62959_c0,0.0500664351153588,0.0766843146230611,-0.615087777410961,0.0266178795077023,0.118754141815772,-0.615663451432553,788
comp62963_c0,11.9878953388144,9.86201245033671,0.281624414177017,2.12588288847766,0.504424733649386,2.14445572726104,1685
comp62965_c0,28.0538310176757,31.9028313888608,-0.185486671397318,3.84900037118503,0.48023907835041,-3.85346716122618,2987
comp62967_c0,10.6936737512779,23.2352944606799,-1.11956036027175,12.5416207094021,0.89750216648825,-12.5914917868692,10153
comp62974_c0,20.9842828940301,24.0509140848653,-0.196782564298206,3.06663119083518,0.478482948463068,-3.07293837201708,3324
comp62975_c0,34.438509104254,35.3429540306858,-0.0373999404875586,0.904444926431744,0.13044298312688,-0.905217863553628,6232
comp62978_c0,36.2686453464463,33.166370330796,0.129001726114861,3.10227501565031,0.386175256155375,3.10495599293593,4932
comp62983_c0,1.23486491489985,0.0969939645633582,3.67031444145129,1.13787095033649,0.63897894683183,3.84264991883798,2492
comp62984_c0,24.5503745496271,42.9799382550718,-0.807918375194272,18.4295637054447,0.786356221644492,-18.4472640376296,1562
comp62990_c0,46.9325165960259,19.5300839431046,1.26488967188966,27.4024326529213,0.917589335780191,27.4316106195014,2500
comp62993_c3,0.142298830913986,0.490392388915013,-1.78501277885327,0.348093558001027,0.317783045317837,-1.81863678226063,1109
comp62994_c0,0.599276215760548,1.07086247964761,-0.837480198747409,0.47158626388706,0.321912117041342,-0.961127820625829,395
comp62996_c0,12.0222575333399,25.2397490746565,-1.06998973756774,13.2174915413166,0.885476882295968,-13.2607300207521,2284
comp62998_c0,12.1627353302183,13.1511841384387,-0.112724987059781,0.988448808220403,0.295995819952082,-0.994855752951131,5670
comp63001_c0,11.5449123560618,10.0379683480405,0.20178991876515,1.50694400802127,0.420127950247235,1.52039449309265,2727
comp63002_c0,26.7276018657094,9.72211657006611,1.45898806002725,17.0054852956433,0.924384462456033,17.0679575901641,11915
comp63005_c0,NA,NA,NA,NA,NA,0,1087
comp63007_c0,17.0904972653898,9.05886259156437,0.91579254877809,8.03163467382547,0.800288015496763,8.08367685686365,4049
comp63008_c0,11.8836230963367,13.7979608569054,-0.215480318701723,1.91433776056869,0.456784931437019,-1.92642695924007,1235
comp63012_c0,9.83746930806926,8.38582105053492,0.230335185480163,1.45164825753434,0.432795534485395,1.46980847775235,2695
comp63014_c2,33.6352889176748,4.29312750790946,2.96987472331019,29.3421614097653,0.993317020951216,29.4920767676486,2055
comp63015_c1,22.3632071030733,15.5693784715649,0.522415746338974,6.79382863150843,0.699548860682061,6.8138847720171,2678
comp63019_c0,17.0564674817813,24.6479531264755,-0.531148958911065,7.59148564469423,0.707179996941428,-7.61004425152383,1064
comp63021_c0,29.487609056769,33.3963423426519,-0.179581254377486,3.90873328588291,0.462433093745221,-3.91285641534324,7471
comp63025_c0,4.10091808860202,15.9646557833069,-1.96086261425269,11.8637376947049,0.952217464444105,-12.0246935212809,2078
comp63026_c0,28.0077184754076,15.8408629438501,0.82217353590452,12.1668555315575,0.786386807360962,12.1946030213752,4116
comp63031_c0,0.020764395195212,0.318038104857748,-3.93701587229832,0.297273709662536,0.291395218432992,-3.94822309870978,1900
comp63032_c0,9.25522346474458,14.5962418501812,-0.657257231654901,5.34101838543657,0.728414130601009,-5.38130694739987,2012
comp63036_c0,24.0912075242082,18.2921981438921,0.397278255793151,5.79900938031603,0.64707651526737,5.81260181033583,4605
comp63038_c0,0.106916940029547,0.163759457785832,-0.615087777410961,0.0568425177562857,0.149801192842942,-0.617708706224244,738
comp63040_c0,15.3366086945925,13.391686231794,0.1956418714273,1.94492246279851,0.444384972217974,1.95473761107567,1101
comp63041_c0,12.4281399046349,20.3056336737868,-0.708269662650552,7.87749376915195,0.755607381352908,-7.90927013055307,3949
comp63042_c0,4.6252099883648,1.58601679587854,1.54411081743829,3.03919319248627,0.834824387011266,3.4089548952406,1143
comp63043_c0,9.093373068248,19.2742058374997,-1.08378396971133,10.1808327692517,0.884485395320385,-10.2383564876631,2204
comp63049_c1,15.0653368480774,8.48000407510922,0.829096067527399,6.5853327729682,0.771517051536932,6.63731933990813,2095
comp63052_c0,26.9264424950438,19.8117819013114,0.442664990238038,7.11466059373238,0.672230718254575,7.12841831387517,2315
comp63053_c0,NA,NA,NA,NA,NA,0,368
comp63053_c1,0.567659724761191,0.0621040492527977,3.19226714464664,0.505555675508393,0.413799255747566,3.23205137085245,973
comp63053_c3,NA,NA,NA,NA,NA,0,527
comp63053_c4,0.109135133806093,0.0835784784550099,0.384912222589039,0.0255566553510834,0.118754141815772,0.385759720203092,723
comp63054_c0,3.12955357119397,2.03973805647163,0.617572979379314,1.08981551472234,0.475230667278381,1.25263491927575,1185
comp63054_c1,2.70627058492795,1.55439845461022,0.799949721867883,1.15187213031773,0.501401845338227,1.40240114165641,933
comp63057_c1,8.9049591965752,36.3426685822447,-2.02898345230025,27.4377093856695,0.966478054748433,-27.512627467804,2800
comp63063_c0,12.9253416186577,13.1788932784387,-0.0280268108058069,0.25355165978103,0.0841005250547994,-0.255095955086825,2100
comp63064_c0,75.3286679783969,11.9018865502375,2.66200874757915,63.4267814281594,0.991525207727991,63.4826188252162,4082
comp63077_c0,21.2671333418598,55.8680765032623,-1.39339856883404,34.6009431614025,0.924624050568385,-34.6289882501674,4122
comp63079_c0,165.339395324961,8.22055852759216,4.33005028755452,157.118836797369,0.999971963093235,157.178491569461,985
comp63080_c0,11.1344146784483,9.12915550105976,0.286472405559398,2.00525917738852,0.502240403731457,2.02561862344516,3111
comp63081_c0,35.6061837254381,33.8731721577075,0.0719847169923021,1.73301156773063,0.24350563286945,1.73450595080231,1354
comp63083_c1,16.7547884650967,10.306103602023,0.701074471785077,6.44868486307375,0.745977978284141,6.48668188508002,2058
comp63086_c2,0.65617215585701,0.0314070893570541,4.38491222258904,0.624765066499956,0.464082173624917,4.42919705907622,962
comp63089_c0,13.808322804816,10.4471038035843,0.402435049836632,3.36121900123169,0.610791660294642,3.38522482910337,2840
comp63090_c0,0.247608896679306,0.031604204980634,2.9698747233102,0.216004691698672,0.245753683030025,2.97771958031522,956
comp63094_c0,10.9312420837804,8.4139194829455,0.377607421965806,2.51732260083488,0.570849263393995,2.54548628788248,1422
comp63096_c0,20.9101688163574,10.8645975317027,0.944569977147966,10.0455712846547,0.815007391548147,10.08988180688,3732
comp63097_c1,1.93255243214697,4.25950675681644,-1.14017882215472,2.32695432466947,0.765815364224907,-2.59127848283199,1674
comp63098_c0,15.5397266804849,16.9452048461245,-0.124915948071337,1.40547816563955,0.327899271040424,-1.4110183798137,3402
comp63103_c0,0.531559564415289,12.6032561844194,-4.56742134378065,12.0716966200041,0.991395218432992,-12.9068662740823,3711
comp63106_c0,2.30042862221007,3.4060057488167,-0.566178176930015,1.10557712660663,0.472885762348983,-1.24211855750873,1029
comp63106_c1,3.68408477399683,2.71422590670561,0.440765457322557,0.969858867291223,0.427185604322781,1.06531704709545,1692
comp63108_c0,9.99658917573497,9.09516659371211,0.136335869448936,0.90142258202286,0.316845083346077,0.911674361095648,1847
comp63109_c0,9.32207446738631,0.339956342745273,4.7772296453678,8.98211812464103,0.985538053728909,10.1735131144352,711
comp63110_c1,14.4528414081525,10.3418614295327,0.482857273000999,4.11097997861977,0.658867308966713,4.139239970176,1414
comp63111_c0,23.2151588458033,49.5338939504636,-1.0933488860042,26.3187351046603,0.894043431717388,-26.3414355967135,1176
comp63112_c0,71.7335225694574,10.2514953986645,2.80681310511667,61.4820271707929,0.993204873324158,61.5460629515583,3631
comp63113_c0,12.7796946385066,10.2541779382237,0.317641526753032,2.52551670028284,0.544331447214151,2.54541366833086,2587
comp63114_c1,13.64200819869,37.0334498674139,-1.44077291590426,23.3914416687239,0.925393791099557,-23.4357711615495,3748
comp63120_c0,28.6169232087748,24.2145257453065,0.240995819644272,4.40239746346824,0.532420859458633,4.40898881960905,3601
comp63123_c0,8.96269434419115,14.5699129012881,-0.700987850816608,5.60721855709692,0.738930519447418,-5.65086576676924,2870
comp63126_c0,3.53891519439992,5.52076112253068,-0.641559988772152,1.98184592813077,0.601870826324107,-2.08310165427466,1204
comp63126_c1,2.97682494632409,5.10774664105352,-0.778912579316856,2.13092169472944,0.632828669011572,-2.26881732964261,2094
comp63127_c0,10.0312954152373,12.647561844343,-0.334351369843708,2.61626642910572,0.552668603762043,-2.63754447670214,1290
comp63129_c0,0.646759850342668,0.330203496846843,0.969874723310195,0.316556353495826,0.278121017484835,1.02022786859339,366
comp63136_c1,0.0793809876678124,0.121583983748435,-0.615087777410961,0.0422029960806226,0.132484579701279,-0.616533913745657,497
comp63141_c0,28.0887452983457,13.1900710114485,1.09053985022224,14.8986742868971,0.890355304072998,14.9385331499439,1663
comp63143_c0,8.95897134360083,3.6508124120129,1.29511555223839,5.30815893158793,0.884380894122445,5.46387001461844,960
comp63143_c2,6.39767851960585,2.44036694314582,1.39045040613047,3.95731157646004,0.862231737778457,4.19448056916384,3219
comp63147_c0,0.585926003033209,0.0747861880234804,2.9698747233102,0.511139815009729,0.413694754549625,3.01353941116505,404
comp63148_c0,41.6174189065011,20.2062794961939,1.04238378422126,21.4111394103072,0.869485650201356,21.4364981935301,8200
comp63151_c0,18.6056102713796,21.534895256579,-0.210938594274854,2.9292849851994,0.484250904827446,-2.93687003714317,1866
comp63152_c0,4.90720257624259,14.5749150587491,-1.5705147413237,9.66771248250654,0.924664831523678,-9.79444644669252,3039
comp63153_c0,1.88738098302158,223.291706783267,-6.88640018726009,221.404325800245,1,-221.51139471955,1296
comp63155_c0,13.1713767705551,10.7304243771767,0.295699020405986,2.44095239337836,0.530137125962176,2.45879777480959,3193
comp63156_c0,18.6892398065006,33.969301849092,-0.862023679680111,15.2800620425913,0.793077432838864,-15.304358230575,3234
comp63159_c1,18.5769524720507,15.0178106638153,0.306839340368944,3.5591418082354,0.570178926441352,3.5723438792937,4583
comp63160_c0,9.38737609146882,18.8254923947237,-1.00389373511663,9.43811630325492,0.842837844726513,-9.49135617207429,2799
comp63161_c0,NA,NA,NA,NA,NA,0,535
comp63161_c1,NA,NA,NA,NA,NA,0,475
comp63163_c0,0.0832328077445206,0.509934514117909,-2.61508777741096,0.426701706373388,0.368246928684304,-2.64967138147095,474
comp63163_c2,0.0292673226045273,0.448273293197123,-3.93701587229832,0.419005970592596,0.362537594943162,-3.95924992670596,1348
comp63164_c0,1.92983349899201,0.69713013293692,1.46897648737751,1.23270336605509,0.628488046082479,1.9176677264718,4334
comp63165_c0,9.65323478756131,12.503295920232,-0.373224071452778,2.8500611326707,0.581141356986287,-2.87439466104987,1880
comp63167_c0,11.3565987514443,0.317084467361923,5.16251980125259,11.0395142840823,0.990008665953,12.1869801971934,1334
comp63168_c0,21.5640178673257,11.2597341471377,0.937453245617817,10.3042837201881,0.815450884436968,10.3468392069198,322
comp63168_c2,29.2638598041281,12.6491605754572,1.2100784207631,16.6146992286709,0.912201152061987,16.6587070399714,2637
comp63170_c0,16.8072220486786,10.4793705427209,0.681529228947213,6.32785150595774,0.740811541010348,6.3644470907818,1061
comp63171_c0,5.01594680999253,6.35298610437116,-0.340912813971967,1.33703929437863,0.463195187847275,-1.37981724204432,818
comp63172_c0,12.5699449358407,13.0252751966845,-0.0513355240666186,0.455330260843787,0.155095070602029,-0.45821499590396,2649
comp63172_c1,2.57377871478396,4.22371201698314,-0.714623450961876,1.64993330219918,0.574313095784269,-1.79804521032441,1073
comp63176_c0,15.0277832132052,15.2591304936567,-0.0220405465581179,0.231347280451482,0.0755263292042616,-0.232394814625622,4463
comp63180_c0,12.7265647970654,8.69047670935218,0.55033583179641,4.03608808771322,0.679459142580415,4.07343547629511,744
comp63182_c0,0.440808389619025,0.675164691876784,-0.615087777410961,0.234356302257759,0.22659428047102,-0.658221733406217,537
comp63186_c0,16.7353617685379,14.7699803267688,0.180231833647851,1.96538144176906,0.422021715858694,1.97362806159375,3588
comp63188_c0,11.9119133684509,0.861963600684299,3.78863440864005,11.0499497677666,0.989697711168884,11.6814014806656,3365
comp63191_c1,2.3910515679335,2.82298974387623,-0.239578642318755,0.431938175942725,0.278809196105419,-0.493931689297241,792
comp63191_c2,3.62581780432804,4.01085254047445,-0.145602494109741,0.385034736146405,0.241583830351226,-0.411645277308399,1371
comp63194_c0,0.287569700769126,2.57497630173585,-3.16257557271345,2.28740660096672,0.835142988224499,-3.90309021305811,3567
comp63198_c0,107.268514913166,57.4386792030182,0.901132203304884,49.829835710148,0.812662486618749,49.8379831669398,829
comp63200_c2,1.1542525123143,2.47507711796843,-1.1005146045812,1.32082460565413,0.630830402202172,-1.71921785524637,1709
comp63205_c0,0.421950276694147,4259.20485032828,-13.3012234994134,4258.78290005159,1,-4258.80367149255,1122
comp63208_c0,39.8609910399987,20.8252069791034,0.936646745061518,19.0357840608953,0.822679308762808,19.0588137599923,2124
comp63209_c0,4.97716789792718,2.64273883599206,0.913291194943828,2.33442906193512,0.675279094662792,2.50672293083404,1189
comp63211_c0,0.251288859050336,0.0962217196225672,1.38491222258904,0.155067139427769,0.211645511546108,1.39356653303917,314
comp63215_c1,4.8010797356125,1.70517784615089,1.49343667936721,3.09590188946161,0.833911913136565,3.43728986622475,1134
comp63216_c0,5.41106961791297,17.5653389335968,-1.69874570645787,12.1542693156839,0.937148901463017,-12.272408059276,1954
comp63217_c0,NA,NA,NA,NA,NA,0,848
comp63220_c1,0.164384795295428,0.0629450415864294,1.38491222258904,0.101439753708999,0.178587449661008,1.38862229850635,480
comp63223_c0,30.8860037694518,91.9850249159454,-1.57444579291362,61.0990211464936,0.937003619309782,-61.1193035350903,3012
comp63227_c4,NA,NA,NA,NA,NA,0,411
comp63228_c0,5.93640389280041,5.46632443548606,0.119018162616005,0.47007945731435,0.243408778100627,0.484912383035785,2233
comp63229_c0,27.748877100795,72.1257601081599,-1.37808522603365,44.3768830073649,0.924886577968089,-44.3982754658282,1999
comp63230_c0,NA,NA,NA,NA,NA,0,476
comp63234_c2,11.5282035047195,7.95145441712824,0.535877032404612,3.57674908759121,0.66556048325432,3.61666949408476,3169
comp63236_c0,68.9986687945397,54.1126372024294,0.350602974556945,14.8860315921103,0.639399500433298,14.8901598046184,1378
comp63238_c0,34.8578998834052,30.0988846958096,0.211775623291205,4.75901518759565,0.508225008920834,4.76372485250633,1580
comp63239_c0,2.07590394058916,1.96384633229159,0.0800576410606182,0.112057608297567,0.133585665494214,0.137717585912482,3877
comp63240_c2,36.3395324067978,60.8558019082415,-0.743854958011431,24.5162695014437,0.774430341030739,-24.5275516606524,2256
comp63240_c3,0.906950594733397,4.43453661680521,-2.28968749061679,3.52758602207181,0.9009558036397,-4.20553586928033,1131
comp63242_c0,4.87175914334801,22.2066273582166,-2.18847558534534,17.3348682148686,0.975324973237498,-17.4724663804087,7094
comp63243_c0,2.69184483554134,29.0862460823262,-3.43366995489182,26.3944012467848,0.996625375949432,-26.6168087218472,1876
comp63245_c0,85.75792701046,47.1715460947991,0.862353145148175,38.5863809156609,0.797716266503543,38.5960159228311,8520
comp63246_c0,1.06062209628179,1.79550341476111,-0.759477686746136,0.734881318479326,0.399123209461182,-1.05681451017441,2827
comp63247_c0,12.681112779933,60.8383095823121,-2.26229871881884,48.1571968023791,0.980162614059234,-48.2103059454744,1176
comp63248_c0,1.61030003554705,3.41775059622642,-1.08571760265312,1.80745056067936,0.700965998878524,-2.10847343877294,1715
comp63248_c1,30.5408663949554,23.0231670837809,0.407654684327583,7.51769931117444,0.660827343630525,7.52874393739665,2643
comp63248_c2,3.06095825722521,4.46506698938218,-0.544698449519563,1.40410873215697,0.515715960646378,-1.50606033498943,1624
comp63260_c0,17.1847663302705,29.1632487153813,-0.763021206546964,11.9784823851107,0.771835652750166,-12.0027597498262,978
comp63263_c1,102.438857585882,82.2574456057939,0.316544892282853,20.1814119800885,0.623533160014273,20.1838943263903,4714
comp63265_c0,1.79958091691837,3.71044455667373,-1.04393107621484,1.91086363975536,0.690658612427996,-2.17742782696147,1140
comp63267_c0,3.24364638707179,3.53289587856597,-0.123234681081286,0.289249491494188,0.206649844522608,-0.314407466436236,3284
comp63268_c0,28.7808133402487,12.3413556946507,1.22160648007849,16.439457645598,0.912807768771983,16.4847835919547,1464
comp63270_c1,2.11715401990397,1.99553320695058,0.0853519407301312,0.121620812953389,0.137031656216547,0.148581882912564,969
comp63283_c0,67.9328705459551,46.4552515763713,0.548268120849636,21.4776189695838,0.729064077076006,21.484615764192,1877
comp63287_c0,NA,NA,NA,NA,NA,0,1205
comp63288_c0,8.9936478410094,4.06316824410309,1.14630129069446,4.93047959690631,0.866964877402253,5.06197942553673,2439
comp63294_c1,4.95442451394572,4.20542189380413,0.236466948557178,0.749002620141594,0.348246418922363,0.785443532495441,3233
comp63296_c0,56.7545471214894,32.1979890691261,0.817765397028244,24.5565580523633,0.792096141102105,24.5701706063199,944
comp63299_c1,0.0712779600196978,0.0682331074107635,0.0629841277016763,0.00304485260893429,0.0285466687057144,0.0630576836694086,4428
comp63300_c0,162.545701033885,331.153622617463,-1.0266552400037,168.607921583578,0.869778763317531,-168.611047211373,783
comp63303_c0,0.355572191380525,1.58432747032782,-2.15565615877366,1.2287552789473,0.655658357547026,-2.48126842771992,2441
comp63304_c1,0.251288859050336,0.962217196225672,-1.93701587229832,0.710928337175336,0.492633939950043,-2.0633588127455,314
comp63305_c0,130.693397906281,103.09686957107,0.342185736504923,27.5965283352116,0.638086863434776,27.59864973571,3294
comp63306_c0,NA,NA,NA,NA,NA,0,645
comp63307_c3,0.248910731046705,0.0953111039794514,1.38491222258904,0.153599627067254,0.206132436152317,1.39340400089554,317
comp63308_c0,380.784660760316,432.651385803853,-0.184229660308598,51.8667250435369,0.492677269715043,-51.8670522326996,2527
comp63310_c0,84.6352108068528,92.2950133795564,-0.124994709408503,7.65980257270358,0.382561043992455,-7.66082235338848,895
comp63311_c0,0.972631146278034,0.744865823395651,0.384912222589039,0.227765322882383,0.22352296477545,0.447252122863771,649
comp63312_c0,119.558978917125,146.165367084553,-0.289879033777296,26.6063881674287,0.60345363715145,-26.6079672498693,7845
comp63313_c0,229.779487732669,137.306908292906,0.742845801956192,92.4725794397631,0.777032675740429,92.4755630863029,3368
comp63314_c0,17.1735483583388,3.13674956960182,2.45284589875412,14.036798788737,0.977081103124841,14.2494972977479,2697
comp63315_c0,27.98858124634,26.3247381842651,0.0884191750779472,1.66384306207485,0.278034357954835,1.66619077111119,2323
comp63316_c0,297.611970159228,301.513238378542,-0.0187887933411755,3.90126821931364,0.097463934342662,-3.90131346315338,2134
comp63319_c1,123.907383343596,0.643331831879552,7.58948336683824,123.264051511716,0.999987255951471,123.497476301577,1315
comp63320_c0,0.962943237337181,204.01242595674,-7.7269905530186,203.049482719402,1,-203.196453747656,1393
comp63324_c0,5.82338925531072,6.33209387361849,-0.120823586981542,0.508704618307777,0.249915889279706,-0.522856316648032,1775
comp63324_c1,5.93118112755126,6.78785718729333,-0.194636781945753,0.85667605974207,0.351034816740582,-0.878508593140328,1184
