,SA01,SA02,SA03,SA04,SA05,SA06
TRINITY_DN4090_c0_g1,68.9186932174466,74.5332782576209,143.572006999414,88.4639282980437,71.2324777124032,129.315420656033
TRINITY_DN4021_c0_g1,228.700486306666,130.020847275918,125.31035168492,130.244813722128,40.165087943179,60.6637005885385
TRINITY_DN4002_c0_g1,12.1553239618175,10.1220230233574,15.0785587958806,64.9527603806699,35.5219295734558,72.471303128874
TRINITY_DN4002_c0_g2,31.2206738648284,22.6642145395014,20.5413688816179,13.9918332477347,13.6223061383746,11.6242994490185
TRINITY_DN4002_c0_g3,0,0,0,0,0,0.0690511777830297
TRINITY_DN4002_c1_g1,18.9720629624477,8.3819187562426,3.35420834953973,59.215443550335,5.00573147300341,5.73541248324014
TRINITY_DN4076_c0_g1,0.72027112089527,217.002804911129,0,0,208.449114068995,0
TRINITY_DN4044_c0_g1,88.955763879804,90.2952523425499,140.625992532764,103.094917750279,97.9449273401608,160.927620948463
TRINITY_DN4047_c0_g1,30.88439742615,36.0804914622371,121.112166723684,39.8760217717179,49.4818873324206,93.5415887829987
TRINITY_DN4033_c0_g1,98.0592806579978,84.4114057150024,82.1114606136506,40.9892850169595,17.5968504986373,29.5377048811829
TRINITY_DN4096_c0_g1,0.499828077347945,1.56862365797734,14.4113845372614,1.04852265728053,1.11209730909309,11.7778028540691
TRINITY_DN4096_c0_g2,12.7183272378297,33.8297711143619,8.69051442518557,11.7945486061159,13.0149999525467,8.28849096774288
TRINITY_DN4082_c0_g1,1053.47158214383,749.69467089895,746.376031974581,983.473964636798,631.980839549332,616.498252642302
TRINITY_DN4060_c0_g1,37.1403940713862,45.0832013062102,66.9726302684456,51.4496038399043,66.8080710930888,86.8064949036892
TRINITY_DN4093_c0_g1,417.278246862791,212.853665399757,154.048664991019,401.229356437058,137.678784441617,86.0266258612103
TRINITY_DN4039_c0_g1,2.35566356674067,1.58418025623827,22.1555448057837,2.2060858939339,5.29473861705879,76.9609426421682
TRINITY_DN4018_c0_g1,147.360478411668,133.931930731207,127.83877499034,106.919687732588,76.0540367372668,98.062460288753
TRINITY_DN4098_c0_g1,210.666702818759,124.815434522873,87.959549845055,99.7213032224322,31.6555325760534,46.257053464669
TRINITY_DN4098_c0_g3,9.74012037116236,4.73357728498452,3.00807032451865,3.70037390827807,9.50712735107241,16.7810662391244
TRINITY_DN4046_c0_g2,10.0911187104659,9.51236776954497,11.1840672569872,6.97872923309808,8.77650028572018,9.61215461945133
TRINITY_DN4046_c0_g3,40.6135628812759,45.5564979401091,66.779775096217,20.3842336599492,18.0021112979999,30.507240793443
TRINITY_DN4094_c0_g2,184.873457001427,16.025304505843,1.33576830680626,350.652464254001,14.6661273135694,1.81210655314168
TRINITY_DN4054_c0_g1,64.4528977100924,63.2945088945881,80.1209509255745,52.5446990174312,39.5060752421244,59.2465829636809
TRINITY_DN4061_c0_g1,119.838526747436,47.6293857630381,47.7579137813198,121.641900683241,28.5169334623059,30.4994244907164
TRINITY_DN4025_c0_g2,8.55383296336487,7.43671295533503,8.81110408448722,4.18287913590934,2.0575063008505,4.08567612254138
TRINITY_DN4146_c0_g1,83.6575810102244,58.543179412941,28.8071080080692,82.523555052915,18.6533318477564,17.9399399116048
TRINITY_DN4164_c0_g1,16.1060219812362,30.5381806747892,78.041408968341,33.8678932911428,65.1236740145847,141.080975463683
TRINITY_DN4168_c0_g1,52.8004084867175,12.7006340446993,3.53828915420826,37.7756304523072,4.19567067573762,1.23429901460829
TRINITY_DN4168_c0_g2,0,0.965768898653923,45.2620013309903,1.1619963910491,0,0.310772048015038
TRINITY_DN4168_c1_g1,218.861569166644,16.5632015816221,8.47891437610782,229.499637325956,12.56310733357,2.28560051736926
TRINITY_DN4188_c0_g1,3.28857964304679,4.42312986891421,5.82872176071227,2.19631209566963,1.80470718949063,3.86326043549074
TRINITY_DN4137_c0_g1,163.815202881656,88.412710159808,44.1740265163882,120.480608095628,48.9370510206762,25.8072701032281
TRINITY_DN4111_c0_g1,26.0826537244927,38.4113358149536,12.7698678382018,19.433677711422,5.39278933218951,6.570836026266
TRINITY_DN4106_c0_g1,66.1300526529046,68.1224383469246,19.049198524544,75.3942484514661,42.3848541711627,21.1884856797795
TRINITY_DN4100_c0_g1,211.686313094388,279.389965342909,389.159294637671,89.3983175287507,152.359626820916,248.897569583798
TRINITY_DN4165_c0_g1,719.311537651549,1489.94035971475,1134.13035510104,841.823069404224,2626.32336613339,1306.80691331328
TRINITY_DN4150_c0_g1,27.4855459733635,29.3337377446786,44.820784990743,35.5268072359115,30.3123785826616,45.0933066870257
TRINITY_DN4139_c0_g1,11.6950380265596,14.4437078895052,15.6314887173034,7.20794389473844,4.08801041036331,9.92167350402098
TRINITY_DN4139_c0_g2,17.9042268577652,21.4723427319063,21.900082704303,13.6821668858956,7.49977109388667,17.5428738879712
TRINITY_DN4105_c0_g1,24.4032441039663,19.5965268765991,21.9852582061879,16.249841440742,13.0349582996225,19.2585932752343
TRINITY_DN4159_c0_g1,26.4538459801381,9.3782759635023,4.73492934039195,2.31224979643312,0.420419572576853,0.989445558069053
TRINITY_DN4191_c0_g1,100.757199254207,215.162482302139,268.74646387255,94.7624195739306,117.36670601147,162.966743078759
TRINITY_DN4115_c0_g1,53.5122856872281,99.1232430419325,98.114913688773,127.450210933499,124.967059044923,171.530215689336
TRINITY_DN4122_c0_g1,10.9962177016548,15.4247993034438,14.8781500283468,16.7763625164885,24.7838828883603,13.6706640270445
TRINITY_DN4122_c0_g2,5.42412999115534,9.62899660591184,14.5052777570101,10.6889492204255,13.3223374783368,15.9074142230733
TRINITY_DN4181_c0_g2,314.657276555165,133.242878679963,125.786261574172,126.296224950302,33.6319329222703,70.5496214703419
TRINITY_DN4181_c0_g3,186.607135468567,284.307837757392,161.149990896871,96.926277256952,244.791491784591,115.933935907171
TRINITY_DN4127_c0_g1,48.1670328528987,42.3704258669328,51.3303954724929,26.2377354035596,16.0373923256329,31.1742601361227
TRINITY_DN4178_c0_g1,79.2331553160012,66.5062567094632,111.977563138649,126.079594798375,115.069733822933,170.216104476135
TRINITY_DN4145_c0_g1,142.97304361782,63.0028085594115,64.7661054403817,81.3480705878028,25.0876900091348,30.6763398214211
TRINITY_DN4145_c1_g1,99.3969554733969,173.741363072065,287.023336830491,120.644698192782,166.770763756786,271.960363936932
TRINITY_DN4199_c0_g1,192.905568108495,209.551336201978,202.427537652689,59.5104208720947,46.0482357499887,55.0732465089507
TRINITY_DN4199_c0_g2,60.8576903597018,72.9239498387943,46.4989752804087,29.0148253441306,20.047108169661,17.1106191599367
TRINITY_DN4174_c0_g1,13.7837881612102,13.5049448528282,23.8760260125427,7.68720392472766,10.5148706133576,28.1792657170413
TRINITY_DN4142_c0_g1,2.7009029523906,6.45814482223055,3.85092587445456,3.33881275090766,6.07072052429672,8.84836535825002
TRINITY_DN4142_c1_g1,1.54017628733225,3.68272451498234,2.92796141174908,2.53858817708301,4.19611850055091,12.2208644991043
TRINITY_DN4194_c0_g1,153.228731279603,88.9992520445722,137.77748063205,98.7876930175969,30.75658925789,79.3251830929121
TRINITY_DN4133_c0_g1,62.0215680743251,108.266985845321,194.882371953002,115.276975715392,158.008727433153,228.45198551861
TRINITY_DN4135_c0_g1,51.0194313252678,43.8600567871009,49.4304324176518,26.1890336584414,19.1984319656822,41.782097540502
TRINITY_DN4190_c0_g1,149.95510795131,48.2205421901083,11.7286868867397,137.762435082156,10.5156300963558,3.73187710390546
TRINITY_DN4124_c0_g1,3.26784485199955,1.55387330581088,12.345447781971,1.14252930927082,1.32196781294918,17.5005776844266
TRINITY_DN4155_c0_g1,223.846839966262,276.345135737749,421.529599444632,231.344874077201,374.189995275472,506.033430288535
TRINITY_DN4138_c0_g2,40.0193688257466,33.3484283387411,111.690214265966,1.83543708305472,9.43133560338075,53.9756232601425
TRINITY_DN4138_c0_g3,8.49694229922697,6.99016328623775,9.30230715631298,6.14343076654331,2.28122855056963,0
TRINITY_DN4180_c0_g1,27.2734193781997,30.4682518410839,27.2380436234632,11.6545547622642,9.95317457782275,8.92587346947712
TRINITY_DN4185_c0_g1,95.5728193105557,25.5319215477746,16.2448648527022,46.5224185220665,6.97443476901251,14.9603427056204
TRINITY_DN4114_c0_g1,0,0,151.258431353329,0,0,179.445821105891
TRINITY_DN4102_c0_g1,15.4967705157584,17.0889903691551,17.766996954266,9.5765803624519,8.18853402799816,22.8433526243762
TRINITY_DN4102_c0_g2,8.67809123168134,10.6234578851932,9.44036027760654,10.4579675194419,8.62715875028624,15.8493744487669
TRINITY_DN4110_c0_g1,108.924200709255,175.711993421095,231.719893480703,204.295319569713,235.233470670106,350.959362752965
TRINITY_DN4177_c0_g1,58.2827976032346,50.8586128796414,38.0804531921508,41.5189687637248,11.5211437503823,11.9110940075877
TRINITY_DN4104_c0_g1,31.4649347843219,29.3199075995845,51.7608073749103,32.4483719484906,18.6576503648738,49.6215513999838
TRINITY_DN4112_c0_g1,70.7266676934619,21.7025198431014,26.7333633654062,30.3876111631192,5.10014625976474,4.68869132412233
TRINITY_DN4132_c0_g1,5.74549119880568,2.65845010438441,7.97077224596875,3.70852297307325,1.15894242522452,2.13863788903547
TRINITY_DN4132_c0_g4,15.6663645879922,4.77140005747955,11.2503364866755,26.4163028042199,4.72744519380249,13.5179786885606
TRINITY_DN4170_c0_g1,182.741403248642,254.56584208834,279.119609560154,365.155990975967,415.157268812553,403.758763959805
TRINITY_DN4193_c0_g1,15.6488698680299,31.5594705563509,46.4965189161572,25.6360466336921,36.074427529591,50.845048678716
TRINITY_DN4123_c0_g1,93.7871966006936,30.348926680063,14.9673404235236,48.5873011315027,12.8795396384642,8.96541222238732
TRINITY_DN4131_c0_g1,13.5568733461861,12.2287598727165,15.9199043490607,48.9596255408137,28.6411299460782,58.1377510993832
TRINITY_DN4184_c0_g1,32.6936070162847,31.1645265515608,27.7667967945092,30.4459718068276,32.6319058339991,28.6707813241527
TRINITY_DN4147_c0_g1,93.4721051072112,105.703870613323,107.343452334966,90.9282961769015,94.088406624011,139.252561121077
TRINITY_DN4167_c0_g1,119.971030461943,76.3274922770254,16.7616718996274,140.815069789405,35.7705200658075,7.95783149097223
TRINITY_DN4195_c0_g1,89.8759928391599,63.319637268863,48.1746140292522,129.379981552531,55.5311550152487,39.3616596670578
TRINITY_DN4186_c0_g1,295.519988173293,410.230376054537,442.597993657553,226.68739013394,291.021033688274,360.693112878138
TRINITY_DN4186_c1_g1,29.6853895801448,30.7272616549353,39.2481800900257,61.8360157702416,34.4645588358005,52.3308542885186
TRINITY_DN4186_c1_g2,154.986003349405,170.124656258418,144.010660817719,66.6571625083652,75.9417144740932,73.896605760761
TRINITY_DN4182_c0_g1,6.2982460983876,12.8844724781738,10.5869344268135,2.20204174014117,3.33651035676253,8.48057324794108
TRINITY_DN4163_c0_g1,34.3678083554245,32.766805299971,24.832572411147,10.4949351159283,6.01503425513445,5.67468874285009
TRINITY_DN4140_c0_g2,42.8135104077192,43.7725739983231,45.0216448505307,37.1463511379535,29.9537536139803,43.7873866206987
TRINITY_DN4121_c0_g1,0.242762285579964,24.8876649158365,3.14551891602764,0.127314654928141,6.94460947388474,0.612897814884984
TRINITY_DN4144_c0_g1,175.530104504841,168.202075589855,238.339089774736,151.172060647041,226.809531756114,231.09990508583
TRINITY_DN4166_c0_g1,134.830583383609,118.165785684271,102.496866681128,68.9719848204554,44.3490244538021,56.075282859787
TRINITY_DN4158_c0_g1,16.5566124254302,20.43926299255,28.3581623138689,10.61710011873,14.3659917256271,21.6595022241437
TRINITY_DN4187_c0_g1,226.509523398885,166.402246625478,72.5095936785828,156.440863943902,72.5298506286332,61.9247270888801
TRINITY_DN4197_c0_g1,33.4420095635506,35.0782771024188,27.462942602154,25.4330188057808,33.3499770035521,29.660660309917
TRINITY_DN4109_c0_g1,1.8040208327571,0.87620096450872,112.723718386523,3.37894168564559,0.67580524542628,57.1491438457156
TRINITY_DN4171_c0_g1,35.7377075303781,45.6934261851547,72.3097539939783,85.9497322676346,106.364164062546,154.326607238636
TRINITY_DN4192_c0_g1,18.2371481379717,12.0719808999893,31.9688299009503,36.203923769478,8.35118186057687,16.2147727575835
TRINITY_DN4103_c0_g1,13.3233762727061,24.7242700082103,15.4173385413798,13.0025162680253,12.041713964062,9.74994247755829
TRINITY_DN4116_c0_g1,165.848003894073,93.9558704636097,95.5504965396551,93.3119659382021,23.1849846196177,36.1467941770849
TRINITY_DN4152_c1_g1,92.0969120952563,28.9864313856304,22.0596966278074,1.67270846892534,3.23144948234332,0.335520213718585
TRINITY_DN4176_c0_g2,36.3129035323674,28.4804499554981,13.5857471161864,39.1293107461641,13.0349341547746,7.93712121480168
TRINITY_DN4176_c0_g3,680.451376273521,209.094473925011,140.311481129403,396.255783340124,53.5098164746735,110.639134805533
TRINITY_DN4176_c0_g4,21.7156644505696,24.1560304515955,30.2123650840596,11.0794062800561,4.49746137356345,11.659651287931
TRINITY_DN4117_c0_g1,15.8828733901739,19.852736958754,16.0728197919546,12.9231921127403,4.73286864909175,10.8602055257293
TRINITY_DN4153_c0_g1,0.257934928428712,0.539655999450537,240.632197076115,0,0,558.950038470628
TRINITY_DN4107_c0_g1,90.3823439810416,63.0184153636157,56.4239991418965,92.358363923252,28.5801388616952,42.8228718349793
TRINITY_DN4151_c0_g1,145.065561855197,145.070237955354,111.00842153634,167.980662448749,138.102209880046,91.8598706784319
TRINITY_DN4169_c0_g1,72.5474092030176,58.5032643995053,63.7173300087153,83.527438469159,34.5275043572336,46.0880192304158
TRINITY_DN4169_c1_g1,16.7259907376508,22.9814051340941,26.168660366255,5.49874422979557,5.71312395737134,7.56319243610658
TRINITY_DN4169_c2_g1,71.1853517739552,87.1920222025894,147.599754492736,33.1797441385166,21.1732931599036,60.4907698223145
TRINITY_DN4169_c3_g1,44.2347210591679,70.0434369802406,53.9378618821851,24.6905944061662,46.5282926455677,48.3776816577264
TRINITY_DN4172_c0_g2,80.9907421348445,80.7636217033687,62.8852141692247,31.9683024455604,22.5979444176069,36.0325894159228
TRINITY_DN4172_c0_g4,215.846434488485,144.988285337642,82.6795630206952,112.176217088817,48.201365553627,25.8775732614094
TRINITY_DN4172_c0_g5,196.870237073067,72.0816909499766,87.8159938474567,127.380928310158,19.9459331464543,33.4463095237006
TRINITY_DN4172_c1_g1,37.6129816220457,31.712726085358,30.6688094312695,13.8375115575023,15.5240957614132,21.4961139866431
TRINITY_DN4125_c0_g1,89.6758237297838,58.0826363031053,52.5228507373918,42.9654391517261,19.1816573770533,33.1368667435296
TRINITY_DN4183_c0_g1,55.9555888419718,9.24799965374183,6.75458798810147,47.5217026254737,5.74757810404408,8.96148002404417
TRINITY_DN4161_c0_g1,0,24.0997634725609,5.37841145409756,0,25.6287879868271,5.96538066634669
TRINITY_DN4161_c0_g2,0,200.847265207267,22.2152273444452,3.23856653473458,125.531050208669,23.1496612163849
TRINITY_DN4161_c0_g3,0.335783348278828,262.132190695171,34.3361317188812,10.7420252774884,328.43243266041,70.5748969831578
TRINITY_DN4119_c1_g1,37.0295786293712,63.8399976097403,77.8361739613115,79.7576385809143,113.612449304622,183.307521468517
TRINITY_DN4119_c1_g2,113.940928296744,192.799454060777,187.333126554535,124.570316810801,146.239757772904,139.142937258271
TRINITY_DN4198_c0_g1,123.166361673091,68.7175548885242,41.6439997245981,110.904516556893,40.8999826781175,38.7331181815309
TRINITY_DN4129_c0_g1,0.0848790870649234,45.9058570916701,2.9724192091423,4.36238463539769,56.170142582861,4.92873412336913
TRINITY_DN4134_c0_g1,11.3244540825926,17.6213032888102,43.4670245530604,10.8136912064058,9.13419819901955,37.1985963262211
TRINITY_DN4162_c0_g1,18.7451204617224,51.3853092523404,44.4177711448742,15.5712896013501,28.9644975422436,38.4015812351091
TRINITY_DN4118_c0_g1,57.3342797889505,31.2892062473247,55.2519604262826,59.6099385778044,12.33131235762,37.3450152115307
TRINITY_DN4120_c1_g1,52.0988026929948,50.3775840744084,48.4925340410277,99.6742289633319,88.2456436176465,55.9591984729929
TRINITY_DN4136_c0_g1,144.680200738699,135.29464841216,149.763642593985,104.174347840742,90.9844591889921,107.331004077202
TRINITY_DN4196_c0_g1,43.6129809999216,57.1660138477256,75.8912723339349,50.3303383433647,40.3962930957263,84.8811249875511
TRINITY_DN4196_c0_g4,5.29983078747765,21.3940880664164,1.35376763474607,16.2189200910988,9.15607106706573,1.04944256312142
TRINITY_DN4108_c0_g1,42.1580112737415,63.5309745642018,130.857499784462,25.7343654779939,21.584201394178,53.9948714909224
TRINITY_DN4175_c0_g1,54.453215214616,19.5987986314166,15.4687364149788,37.4962422799365,5.94040624392706,11.3570831204825
TRINITY_DN4179_c0_g1,36.4517996088599,39.5857706496512,20.3932187074048,27.5678851457465,11.1800294124758,14.1691358376376
TRINITY_DN4179_c1_g1,79.0386868840892,54.4235389191002,37.8405454006084,69.1553354409072,23.303398879615,28.0320347672995
TRINITY_DN4143_c0_g1,48.6064042905661,56.2441474982893,42.2330782989778,62.4054000239436,50.8306832324619,65.5062914557164
TRINITY_DN4239_c0_g1,14.3140492642022,19.636632337009,23.1424734394467,10.968141442465,15.7333834151305,19.223340137047
TRINITY_DN4227_c0_g1,66.857124351763,59.7646975664284,44.3188196788172,53.0965120197588,27.0661070082303,31.5859348909966
TRINITY_DN4296_c0_g1,1.60734186978734,0.420363620624629,5.0659409910761,8.42957031050532,3.44854686242645,12.1740860703996
TRINITY_DN4244_c0_g1,24.889016177544,22.3774184653216,21.1068476338912,14.1111749691278,13.0852350844493,18.7944529936566
TRINITY_DN4258_c0_g1,0,0.345006859259954,81.0769389716499,0.69184378358359,0.943446945804212,58.5624082748165
TRINITY_DN4258_c0_g2,0.811501209724343,28.1557989297028,103.063804908498,1.13489343418672,9.67262922735496,54.2927576301702
TRINITY_DN4290_c0_g1,112.576963899615,40.2999580870722,72.836238011129,154.718427097784,39.0184169329006,32.0840656132754
TRINITY_DN4238_c0_g1,92.3466681908528,40.3385061092174,90.3336667893314,141.588154785522,39.4523063500136,87.6967170746453
TRINITY_DN4238_c0_g2,82.8024599587417,84.7096387016297,95.7752816999741,108.690368700606,82.2077837911759,80.5457209708258
TRINITY_DN4253_c0_g1,77.779238060668,72.3171959455407,49.8622998540678,43.617057706863,14.9729209693732,13.7183177578577
TRINITY_DN4204_c0_g1,61.8180360659073,27.3411195849677,16.4451883837694,26.6061633117815,6.16629503675614,6.77020079342869
TRINITY_DN4285_c0_g1,29.6704095149698,46.1422392871685,74.2219261483243,23.3283457430263,25.8863789027102,67.0439817507473
TRINITY_DN4210_c0_g1,16.8074506992985,19.3281945782909,15.8209042747589,15.8786519588207,7.78607640115886,4.71483166834368
TRINITY_DN4270_c0_g1,34.8110328086753,13.6560479735468,8.58377161973766,12.7292021211709,2.81693936881428,5.64410787751861
TRINITY_DN4214_c0_g1,17.643349451822,16.0667658157277,10.5791932953016,3.59465467106336,2.17863309679476,4.05915310927705
TRINITY_DN4279_c0_g1,53.3546665460422,302.963101243564,48.4986555405723,132.235616407803,181.028244515704,33.476639159817
TRINITY_DN4219_c0_g1,84.1777466300154,127.344419044997,87.6667529156,135.960641437906,104.66709482732,106.328020041944
TRINITY_DN4263_c0_g1,53.5791643020226,73.922438427408,124.676931580732,142.241630484261,105.535400941828,122.213824420795
TRINITY_DN4250_c0_g1,13.1747470090773,19.4306691966236,48.6584043540156,26.1272961910712,17.2996410260337,56.1032192159388
TRINITY_DN4247_c0_g1,16.8107314821795,22.0180613819228,23.0934158950251,11.8266739420157,9.87209879763758,37.0646604945373
TRINITY_DN4221_c0_g1,206.317978025211,132.746114441739,160.880315991629,156.461727479478,91.8803156716011,112.98194729361
TRINITY_DN4292_c0_g1,130.594103304615,153.283134956115,146.29508724531,111.572328386031,165.716057711534,123.543885111957
TRINITY_DN4299_c0_g1,19.069527733601,63.0973183002333,0,49.9301930602827,61.8250122052031,0
TRINITY_DN4265_c0_g1,21.5285687937359,41.7919646086113,44.0692686505675,27.9352039359769,28.3591741335198,66.5868636933558
TRINITY_DN4280_c0_g1,31.7248184116702,37.1385180504666,33.2074873692051,34.2507426847701,36.6783548415355,38.9228982176399
TRINITY_DN4201_c0_g1,49.421301470276,35.842191034386,5.61680619420479,73.3448202401034,11.8747286874899,2.05760421414739
TRINITY_DN4209_c0_g1,107.053213608405,34.7090153980336,23.8802660563731,77.1007157211765,8.21542576536433,11.492876372316
TRINITY_DN4284_c4_g1,53.8031975919949,59.3629920999283,61.5134477919238,56.186303264702,47.1505250786654,53.8984638154932
TRINITY_DN4228_c0_g1,18.1553294558178,13.2098325418473,18.2567547580535,9.1490653519533,6.04472401067406,15.4495302395307
TRINITY_DN4228_c0_g3,4.53658947718506,4.09861626051292,6.42696842667093,2.27103210931237,0.68820876690332,2.25598263889917
TRINITY_DN4228_c1_g1,8.32895332526167,8.71299140931048,8.42617794475284,7.76542234664732,6.17719505323525,6.61991548945973
TRINITY_DN4257_c0_g1,24.847483376574,46.8245777988334,26.5980578161968,21.5335878618621,28.8185931941183,43.1560696821437
TRINITY_DN4257_c1_g1,20.1253997712913,12.2532770865478,43.1817889685636,8.33943543503269,4.73843414125438,19.7446080580284
TRINITY_DN4293_c0_g1,60.5873514459139,37.2117341439302,7.59571329154403,84.3276332956232,32.5405810840071,10.7086868211849
TRINITY_DN4202_c0_g1,20.4353501660695,0.890733322513154,6559.98554606509,1.19079431895614,0.270641843808767,4076.30741911541
TRINITY_DN4287_c0_g1,44.4530485863061,41.2481802737917,56.2882332341789,53.0799505489632,67.8932663540207,59.9193298777482
TRINITY_DN4234_c0_g1,33.3091872443042,40.4110898299762,38.8993336880402,54.3556397730865,45.175872448652,42.8143011046512
TRINITY_DN4234_c1_g1,96.0503806654473,104.886845146145,98.5863813150085,110.15729745573,114.281941330896,153.390857931249
TRINITY_DN4234_c2_g1,4.52090541221452,7.6648231386992,8.95324832862182,1.22635402679633,0.96624249902936,2.492680546432
TRINITY_DN4207_c0_g1,33.7226627582834,37.7503016168784,264.113219861549,5.28914215561118,4.65816787517298,175.317448639088
TRINITY_DN4208_c0_g2,0,0,0,0.535658314045488,0,0
TRINITY_DN4208_c0_g3,27.7657988968079,38.8185483955213,73.9303854897328,17.8730447539019,21.9672666660355,59.4962992874893
TRINITY_DN4229_c0_g1,19.2603896465897,21.453039949119,42.3132236036241,14.8970854625309,8.91865567868909,30.2603001462519
TRINITY_DN4249_c0_g1,20.9939489501257,18.3872962387014,10.9653792371805,8.08188289971659,1.9167000259208,5.2439203564907
TRINITY_DN4283_c0_g1,36.891710595359,33.1403468803907,57.7802466697729,34.7657958459401,26.2477842376328,44.6166727717846
TRINITY_DN4240_c0_g1,108.885341526379,114.505682366517,47.7181912154832,66.0993308984899,47.2442767559368,26.3763400051211
TRINITY_DN4243_c0_g1,6.68515711652344,6.77138896878311,1479.13272680375,3.78422683848953,5.05925336932303,1130.10505953102
TRINITY_DN4236_c0_g1,42.7848004953055,47.1369093755169,31.9465182019104,41.974780664509,18.4644417352141,28.8668949092809
TRINITY_DN4237_c0_g1,49.0773485442738,32.2918481833375,26.6197292926503,31.9680216651322,14.1191418289994,11.5926032644236
TRINITY_DN4297_c0_g1,73.4676543313175,64.4980559041411,81.7241424032088,46.5375900538463,42.1705950703008,44.8552542321328
TRINITY_DN4246_c0_g1,30.8368096361722,41.1905980129785,66.4484981996394,19.5504587506003,24.49774844413,58.3177013706862
TRINITY_DN4276_c0_g1,32.3518140735858,34.7309518676682,35.2981236339486,26.2487453279902,14.8914523604778,20.1193509973776
TRINITY_DN4271_c0_g1,104.70684180329,66.6151988701251,64.7858883004989,63.5562840871433,20.4645849722828,41.4625519171763
TRINITY_DN4212_c0_g1,18.1860729795145,30.6793277627545,51.4083091512157,56.022273072178,66.8659587154313,107.68434859243
TRINITY_DN4212_c1_g2,1.77191612266659,3.0530163299973,1.09502706291747,3.27976455767101,1.29206078880445,1.05259447252602
TRINITY_DN4232_c0_g1,42.3391602753512,55.535952486687,69.0390851628268,60.6860374141992,37.6042691165148,72.5999519393682
TRINITY_DN4235_c0_g1,24.9591541204934,35.8943664218153,58.810163023267,38.0287910429197,33.6204970169571,80.4809773484781
TRINITY_DN4216_c0_g1,33.5816878136753,35.9756815649105,55.6354197496054,34.8378969329257,36.296223099135,55.7181529887635
TRINITY_DN4260_c0_g1,61.6729296804201,80.6999287247082,58.5043755693373,31.4745896419614,21.9626284675262,32.1696507762595
TRINITY_DN4200_c0_g1,21.0462799079193,20.0492490493811,18.3159599990161,15.2177228244782,14.4324326819828,16.9580377813485
TRINITY_DN4286_c2_g1,7.55393882267548,19.7556047855391,21.5406913754826,23.2036582045358,29.6698692233889,75.679765520741
TRINITY_DN4206_c0_g5,93.0527584181582,56.265165028623,63.4580517171579,101.545906266242,55.3733832459871,74.2616151379761
TRINITY_DN4291_c0_g1,10.352371364732,10.8297068364311,28.59993470166,30.7655503987934,27.6951723331088,46.94881905785
TRINITY_DN4273_c0_g1,0.629680320122875,0,29.8791868992564,0,0.900651414241959,27.9529845682887
TRINITY_DN4248_c0_g2,264.657799814868,277.700109540954,19.9161110118131,465.899841382202,300.985644881869,26.9311283278835
TRINITY_DN4254_c0_g1,133.144550781499,55.3961369887278,40.0909325198911,104.34209866316,25.939188593073,41.4288130184297
TRINITY_DN4295_c0_g1,8.60549349682999,6.28066222165238,8.05961924093584,8.92120317920451,9.0645508761901,6.65257870673869
TRINITY_DN4295_c0_g2,0,0,0,0,0,0
TRINITY_DN4225_c0_g2,16.577406539715,14.218097916744,11.1058240352803,14.9037986204619,8.83646532516555,6.41221436089828
TRINITY_DN4225_c6_g1,53.192708845042,100.770703647831,151.802633857376,202.908669051314,259.078198073298,417.211923293302
TRINITY_DN4205_c1_g1,10.242789888583,8.51126341283739,5.03702030035635,14.1722652128096,4.08692359951374,4.27939911027368
TRINITY_DN4261_c0_g1,41.7868593471975,80.8201090198628,141.219146087145,29.8776936407653,48.7581606614778,104.317418810422
TRINITY_DN4289_c0_g1,77.191207656994,52.6585158967293,40.0500484328982,44.6244011747854,29.4223147634146,33.7655973423842
TRINITY_DN4288_c0_g2,83.3318551699198,52.8402197510776,48.8274681736425,89.4806598432984,36.7342669678183,29.0897559685235
TRINITY_DN4251_c0_g1,1.28566529092446,0.620744206621861,192.561170947495,0.207463518004665,0.660127709704545,149.228047697288
TRINITY_DN4217_c0_g1,42.0939530740511,33.5976997094134,47.6505989370112,9.56785080669676,8.33583615504589,10.2355587786807
TRINITY_DN4281_c0_g1,50.0200194737275,39.8631898009847,89.7493920138298,43.3076078013215,38.3308802205775,110.97745722967
TRINITY_DN4231_c0_g1,132.978266942506,125.780590112993,117.854886220649,42.0027066332728,17.3569246055901,39.5724983193454
TRINITY_DN4231_c1_g1,1.70538420033279,3.70526696529956,5.05336801801692,0.687980394757736,0.250180948400544,0.441595332832365
TRINITY_DN4231_c1_g2,4.72260240092156,10.0179440172914,14.6088275429944,6.19182355281963,6.12943323581333,8.27991249060685
TRINITY_DN4231_c2_g1,0.889499869688139,0.620342430436345,1.03832663247514,4.97590169785168,1.13091504442032,1.99618239773543
TRINITY_DN4252_c0_g1,79.9116799595939,140.303364443814,198.922616249588,82.7502818814605,76.2001132638377,122.721550970778
TRINITY_DN4294_c0_g1,263.490024986357,95.58629799103,237.160335836135,110.312268501131,42.102740810347,76.1219906566153
TRINITY_DN4223_c0_g1,171.177649392414,196.568267616114,216.587872711815,204.659095078421,245.869747198734,245.14568046306
TRINITY_DN4255_c0_g1,36.4387039703067,47.6163300585939,59.6167652936011,47.311728764531,30.4372686037137,43.3533277603416
TRINITY_DN4215_c0_g1,152.877333316051,221.403885060792,524.660699291725,279.198488965147,327.783454064752,557.419312943018
