,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRINITY_DN3964_c6_g1,35.6972092819681,-0.639062523422597,0.701715572970929,-0.910714466143212,0.362445839920622,0.743662650162231
TRINITY_DN3964_c6_g2,5.52815092605194,0.0911870982628198,1.39218349669136,0.0654993386141508,0.947776432916302,0.992278070261856
TRINITY_DN3964_c6_g3,40.841245344301,0.317610413635041,0.725634006570941,0.437700563588444,0.661603360897804,0.922825540968855
TRINITY_DN3927_c0_g1,683.209137286176,0.0290201783473842,0.484456576696219,0.0599025376955125,0.952233258737936,0.993309195829829
TRINITY_DN3970_c0_g1,2273.36669413913,1.13953235219216,0.522744754552519,2.17990203109283,0.0292647243531326,0.141403987656942
TRINITY_DN3949_c0_g1,777.980793492315,0.721783539995214,0.534074529034557,1.35146594858208,0.176546220610795,0.499434523701032
TRINITY_DN3949_c0_g2,7883.97247356232,-0.694263779761154,0.518301295107285,-1.33949844678171,0.180408459751336,0.506444870692793
TRINITY_DN3996_c0_g1,18836.4561030037,8.98392869711483,1.26476426591906,7.10324361558914,1.21862312747581e-12,7.28882992277176e-11
TRINITY_DN3996_c0_g2,1199.25976607964,-0.335430342615846,0.659269452446637,-0.508790967594539,0.610898751249077,0.904473154138111
TRINITY_DN3983_c0_g1,2916.13946845208,-0.664287559851247,0.805830871176063,-0.82435109352631,0.409740094987327,0.783461109044273
TRINITY_DN3990_c0_g1,292.255712064193,2.92493176597355,0.733132591852942,3.98963543358642,6.61749264046525e-05,0.000874746228550363
TRINITY_DN3905_c0_g1,836.369915909555,-0.141790408374935,0.530211985877744,-0.26742211068693,0.789144177289557,0.959454873971784
TRINITY_DN3935_c0_g1,4072.16010664316,-1.17947974148818,0.455922879059168,-2.5870159091865,0.00968111221850143,0.0598098486249813
TRINITY_DN3961_c0_g5,984.189678320975,1.25268474211207,0.747494224781145,1.67584537857645,0.0937684829833923,0.331182301600917
TRINITY_DN3993_c0_g1,2826.30936757991,-0.314401179017563,0.54321513404935,-0.578778386886769,0.562738716391098,0.885598210422761
TRINITY_DN3958_c0_g1,2269.03093027597,-0.164707376414445,0.574614240592554,-0.28663991383958,0.774388049409488,0.954983447682523
TRINITY_DN3958_c1_g1,15.5671386302137,2.41280024885836,1.14671187934161,2.10410329946496,0.0353694371079304,0.163652406638754
TRINITY_DN3907_c0_g2,604.542267088192,-0.164305969910894,0.428271765792439,-0.383648848779175,0.701238729328989,0.933106206366082
TRINITY_DN3966_c0_g1,605.897957430286,-0.538894752114227,0.700365222026427,-0.769448189553155,0.441627290386997,0.809454757457213
TRINITY_DN3934_c0_g1,21.1436967574263,0.0616763590837934,1.13516893955434,0.0543323173623894,0.956670402039275,0.994012548577032
TRINITY_DN3934_c0_g3,1357.06076126071,-0.15040292825934,1.0866017952666,-0.138415865788662,0.889911758623169,0.982951900069133
TRINITY_DN3934_c1_g1,22.0671527656779,2.23996434792444,1.10083963821446,2.03477806409443,0.041873209223166,0.185466256164789
TRINITY_DN3936_c0_g2,726.722735576899,-0.160592746749834,0.450691729011333,-0.356325036410411,0.721597161821615,0.939170943867369
TRINITY_DN3916_c0_g1,1188.37894870848,-0.737150227329076,0.552342412758739,-1.3345892154964,0.182010829623756,0.50953245570341
TRINITY_DN3967_c0_g1,2382.64978097683,-0.123798568284659,0.413991984393252,-0.299036147924695,0.764912464687358,0.952215132856258
TRINITY_DN3972_c0_g1,1342.36057808376,-0.00178082625514647,0.714205464874473,-0.00249343689278471,0.998010527261412,1
TRINITY_DN3972_c1_g1,3490.46590016338,3.71339541356903,0.536848762882221,6.91702332260697,4.61232178225867e-12,2.58968302421524e-10
TRINITY_DN3932_c0_g2,295.543765948375,0.881163418756174,0.76060342232178,1.15850572439758,0.246657716972252,0.608096747783077
TRINITY_DN3932_c0_g4,3.46221144614773,0.538454312707523,1.81446908617242,0.29675584820427,0.766652915779086,NA
TRINITY_DN3932_c0_g6,2357.85021393713,0.00498367718017707,0.447255653740247,0.0111427930278807,0.99110952145557,0.998572083456572
TRINITY_DN3951_c0_g1,520.884264039908,0.498199761110395,0.446201786269228,1.11653466310821,0.264193341274,0.631945396460769
TRINITY_DN3971_c0_g1,1563.58152535659,-0.445293952500852,0.541021971769223,-0.823060754898131,0.410473444831813,0.783461109044273
TRINITY_DN3910_c0_g1,6182.56897849849,-0.542873417389666,0.473796823846711,-1.1457937032632,0.251880521180607,0.615737805912427
TRINITY_DN3963_c0_g1,198.647124890684,0.422817258703605,1.00717617764727,0.419804665844352,0.674628156100681,0.925814634103727
TRINITY_DN3947_c0_g1,1832.3975432443,0.0908391397145392,0.620230857057299,0.14646020700345,0.883558101333711,0.981712142645368
TRINITY_DN3997_c0_g1,2161.89498018545,-0.150286040485289,0.631629824188043,-0.237933730691835,0.811932493340244,0.965934177074837
TRINITY_DN3995_c0_g1,121.253027183527,0.24964084763862,1.48949722783788,0.167600746730487,0.866897383704899,0.977869061585754
TRINITY_DN3995_c0_g2,189.957201084195,3.63190144494307,1.23814794582132,2.93333398258305,0.00335342944168461,0.0252283617898558
TRINITY_DN3988_c0_g1,130.7877955224,-1.49409422845158,0.519884674935619,-2.87389550122169,0.00405443087280624,0.0294386378555453
TRINITY_DN3914_c0_g2,580.997542148926,-0.300192191653085,0.586851712244164,-0.511529889731647,0.608980064346741,0.90320611407458
TRINITY_DN3933_c0_g1,2787.86360697859,0.531918484876451,0.506098822978579,1.0510170360522,0.293250765564323,0.670409051477477
TRINITY_DN3900_c0_g1,540.326939445097,-0.889726665724057,1.50691149568937,-0.590430604762911,0.554901997383843,0.881928622360689
TRINITY_DN3981_c0_g1,734.508048984637,0.201210060021155,0.666136454327152,0.302055320218727,0.762609891783137,0.951414192406497
TRINITY_DN3977_c0_g3,115.394472348971,2.92229607208031,0.691139612198276,4.22822830655806,2.35538720314386e-05,0.000360917792974044
TRINITY_DN3940_c0_g1,893.1004410738,-0.546444611608662,0.745813662109452,-0.732682490775382,0.463752105532701,0.825527810075504
TRINITY_DN3999_c0_g1,1315.76225688494,-5.42848358430636,1.28014227966705,-4.24053143976952,2.22991197003385e-05,0.000344921157390516
TRINITY_DN3999_c1_g1,720.125281086009,1.31913556026951,0.632404236720202,2.08590563388831,0.0369871718634055,0.169026687814865
TRINITY_DN3974_c0_g1,990.183759872374,5.77213942621508,1.29722851536177,4.44959338918428,8.60330141844806e-06,0.000148630791020971
TRINITY_DN3939_c0_g1,907.804131888246,-0.441312494683109,0.566865707672734,-0.778513303432865,0.436266466984189,0.805058178320751
TRINITY_DN3902_c0_g1,1330.85140331569,-0.92350072270379,0.853198417696517,-1.08239854124094,0.279075476207162,0.652020500658202
TRINITY_DN3968_c0_g1,1489.74054823868,0.534309008807653,0.54406441585319,0.982069389650785,0.326065664464332,0.705536246486155
TRINITY_DN3978_c0_g1,78.6173273326503,0.813701842092257,0.926890726951924,0.877883248188395,0.380007080971606,0.757980978375092
TRINITY_DN3946_c0_g1,3128.75365880729,-0.218462696870127,0.469435186655231,-0.465373502201004,0.641664006446987,0.91470062599176
